id,p_WDR,p_days_to_head
S2B_399354475,0.05645026710238844,0.05411646848621169
S2B_399932198,0.8157262059103728,0.19331477910979422
S2B_400995689,0.06643350090874933,0.10466039060307844
S2B_400995774,0.05815105382471119,0.2437651176831603
S2B_401150366,0.8157262059103728,0.19331477910979422
S2B_404423048,0.4080419539953374,0.4603295226851618
S2B_405272237,0.06643350090874933,0.10466039060307844
S2B_405322848,0.05645026710238844,0.05411646848621169
S2B_406082379,0.05645026710238844,0.05411646848621169
S2B_406332236,0.12564042135460618,0.26153346628501295
S2B_406447906,0.05645026710238844,0.05411646848621169
S2B_406877929,0.05645026710238844,0.05411646848621169
S2B_407884106,0.05645026710238844,0.05411646848621169
S2B_408438232,0.8157262059103728,0.19331477910979422
S2B_409664093,0.11833327423230908,0.13323248357373596
S2B_410194060,0.8157262059103728,0.19331477910979422
S2B_410609101,0.1285976209604037,0.2592871375612125
S2B_411386599,0.1380687240719245,0.20960552933960547
S2B_411533682,0.05927949874881354,0.2508694818307935
S2B_412180455,0.1280687544914956,0.5297433600065704
S2B_412275117,0.13409310554882045,0.2757304261734841
S2B_412775268,0.057676079210411,0.0564863796201124
S2B_412778191,0.1380687240719245,0.20960552933960547
S2B_415357553,0.0897782358948434,0.15245703999321428
S2B_416058111,0.42880183352701395,0.4821880611769245
S2B_417204359,0.1380687240719245,0.20960552933960547
S2B_417498157,0.13409310554882045,0.2757304261734841
S2B_418775810,0.057676079210411,0.0564863796201124
S2B_418851725,0.13409310554882045,0.2757304261734841
S2B_419211102,0.13409310554882045,0.2757304261734841
S2B_421708152,0.2278800284339961,0.3549636360898474
S2B_422190984,0.12041394347382021,0.13775950308432658
S2B_423069084,0.1422689774437183,0.11387568755620958
S2B_423836280,0.14312460574434752,0.11420112193592515
S2B_424633293,0.23116550674863864,0.3596044844394942
S2B_425218237,0.058761432292908734,0.05754478298073927
S2B_425439413,0.14312460574434752,0.11420112193592515
S2B_425439506,0.07755615462496664,0.11989506343442247
S2B_427069078,0.14312460574434752,0.11420112193592515
S2B_427556589,0.23116550674863864,0.3596044844394942
S2B_434695846,0.328382761999665,0.3172489842868434
S2B_435159725,0.06714760594653238,0.10232425028795873
S2B_435682181,0.0774292035493889,0.12731737666822665
S2B_436016141,0.058060333416473785,0.056610942537744374
S2B_436026292,0.31651285833959747,0.5971971578106416
S2B_436242777,0.12116883989319328,0.13815176485155747
S2B_436260373,0.058060333416473785,0.056610942537744374
S2B_436537321,0.058060333416473785,0.056610942537744374
S2B_436890364,0.0774292035493889,0.12731737666822665
S2B_437379885,0.12116883989319328,0.13815176485155747
S2B_437544036,0.058060333416473785,0.056610942537744374
S2B_438719585,0.0774292035493889,0.12731737666822665
S2B_440117758,0.057175467603669775,0.8928757034571866
S2B_440820331,0.8579882430055082,0.666078983499377
S2B_440857565,0.0774292035493889,0.12731737666822665
S2B_440993462,0.34709310873261734,0.163990322945094
S2B_441863139,0.12116883989319328,0.13815176485155747
S2B_441878022,0.05176963053361299,0.07698828849212828
S2B_443160548,0.1481213065460038,0.13543512121413978
S2B_445251697,0.1481213065460038,0.13543512121413978
S2B_445496874,0.1481213065460038,0.13543512121413978
S2B_445684888,0.049410771701371134,0.07006710172980182
S2B_447205963,0.049410771701371134,0.07006710172980182
S2B_447741164,0.1147337266336831,0.12221564653404439
S2B_448079758,0.049410771701371134,0.07006710172980182
S2B_450256783,0.21068451132732469,0.17073438710891103
S2B_451959262,0.9505867609471905,0.956024428213013
S2B_452775448,0.07867655861376753,0.12798661927810365
S2B_453211640,0.1379960182560851,0.11637846421929884
S2B_453631494,0.060353884065683296,0.06667934297962758
S2B_454779491,0.8109086842542275,0.9253589611801858
S2B_454817503,0.3968253884590043,0.21357424565737304
S2B_455468417,0.07048232011243505,0.07051062232978698
S2B_455867903,0.1379960182560851,0.11637846421929884
S2B_455867956,0.1379960182560851,0.11637846421929884
S2B_456052493,0.07048232011243505,0.07051062232978698
S2B_456976688,0.07048232011243505,0.07051062232978698
S2B_457333163,0.07048232011243505,0.07051062232978698
S2B_457675010,0.07048232011243505,0.07051062232978698
S2B_461111226,0.07048232011243505,0.07051062232978698
S2B_461270021,0.47481878871106065,0.27724210454225207
S2B_461367281,0.37694389130417794,0.777492188277278
S2B_462729211,0.07048232011243505,0.07051062232978698
S2B_462888687,0.07048232011243505,0.07051062232978698
S2B_463090704,0.10302463657374666,0.2076204120004195
S2B_463090746,0.0823875856538473,0.21798004803484486
S2B_463325768,0.08455891088164354,0.08016043942498893
S2B_464029079,0.17716678830080404,0.3298095047801778
S2B_464995450,0.8157262059103728,0.19331477910979422
S2B_468657419,0.08656953738357195,0.15516826900502043
S2B_468701436,0.07166617596019502,0.050674137684252676
S2B_471197408,0.14031574967086585,0.08384581992537653
S2B_475610611,0.14031574967086585,0.08384581992537653
S2B_475753573,0.19794796227245268,0.06733733933700561
S2B_476719458,0.06036295907950308,0.052780710888716366
S2B_477157253,0.028507842457244807,0.028720490053163586
S2B_477569164,0.557108302036968,0.19341539838116772
S2B_477570167,0.11922376504029908,0.08733720933594001
S2B_480457758,0.5260152401612784,0.35708961658385674
S2B_489192270,0.027941417226723664,0.4051904226245585
S2B_489576678,0.00403646528686313,0.5741268229306622
S2B_490899612,0.8243037713800243,0.42829991825459146
S2B_495890114,0.1256405082561642,0.969074718875512
S2B_501937390,0.883722466407317,0.777893503709653
S2B_503754035,0.7545738758588809,0.6474601692642377
S2B_507755780,0.5594939883355216,0.27075815290301447
S2B_510903025,0.3931000792416889,0.20665519636271068
S2B_510903061,0.5269184907125146,0.1687407634276236
S2B_513284737,0.010484476595216488,0.42467931685421156
S2B_513626494,0.3578617893936086,0.5983435003479737
S2B_513702381,0.19415328327002931,0.22562018484523777
S2B_515441912,0.19415328327002931,0.22562018484523777
S2B_521323096,0.4571337307040687,0.34829644580569896
S2B_522244266,0.21582501950872696,0.22991752555089787
S2B_522833332,0.4571337307040687,0.34829644580569896
S2B_522833339,0.4571337307040687,0.34829644580569896
S2B_523087182,0.1733467994752031,0.38473604969072406
S2B_523522385,0.10925795444657184,0.7757947007259528
S2B_524232254,0.044453856007938525,0.5643686760680593
S2B_524330814,0.6832891592304674,0.10029115620294184
S2B_525250959,0.3965935487119233,0.35267928842627627
S2B_526850879,0.24676455942507972,0.3781300997246899
S2B_527875976,0.44550422094103714,0.9630117970644693
S2B_528839671,0.2392797848779027,0.12115884198708536
S2B_528879939,0.07469216198244884,0.06294677541453385
S2B_529593182,0.2392797848779027,0.12115884198708536
S2B_529593256,0.10915933424827173,0.5973260352948067
S2B_532487131,0.24614348854496007,0.3195051394876187
S2B_533178164,0.02387714483840177,0.07927791444532532
S2B_533440512,0.24287101014944895,0.12248836881527961
S2B_533539475,0.24614348854496007,0.3195051394876187
S2B_534203752,0.47937778858740243,0.9585186238226777
S2B_539648391,0.2251225390280998,0.3773437714640787
S2B_539972927,0.5935412715130195,0.28853607813856397
S2B_540704552,0.0631636272859343,0.7654145868542601
S2B_540704578,0.0631636271590843,0.7654145867393811
S2B_541946238,0.6796679003010548,0.8385769737361471
S2B_545254299,0.4635677890335411,0.9522843707212347
S2B_547093876,0.1588868782054832,0.3357612101294023
S2B_547113184,0.7126737019674894,0.7175626295209243
S2B_547429774,0.16818381021054069,0.37463007455741315
S2B_547545710,0.40893378858432294,0.3153621747861407
S2B_547864883,0.8624774938082923,0.7791594142940295
S2B_547864899,0.8624774938082923,0.7791594142940295
S2B_548591363,0.19500471617240156,0.15697764260571195
S2B_549201894,0.7090043749422621,0.39637729667384425
S2B_549505602,0.10334069451420642,0.40375410610482665
S2B_550116876,0.10334069451420642,0.40375410610482665
S2B_550971936,0.7443044106288256,0.4524582148238664
S2B_553863690,0.12319616395935445,0.25242444239759393
S2B_553874188,0.05208029054098832,0.22395696062007844
S2B_553978039,0.4212339685966766,0.7989831150852843
S2B_553981795,0.24160196341369702,0.6544578530017697
S2B_554584501,0.5786483216080136,0.8051538451314372
S2B_554584547,0.8686648955917486,0.32443906280367063
S2B_555349730,0.023251600530680223,0.7629877507312094
S2B_556677056,0.7396709766024849,0.4369786577790319
S2B_558836510,0.5346302292866084,0.3416819915378597
S2B_559193948,0.9350489272303231,0.9325434539474251
S2B_559194038,0.14761672565160283,0.8646817384867753
S2B_559910414,0.08526073241182963,0.8532233232747415
S2B_560269504,0.08078907906513882,0.8480826599942041
S2B_560270340,0.07521730740406177,0.493791832594084
S2B_560446699,0.003053304281112142,0.41342090671139253
S2B_561223426,0.08078907906513882,0.8480826599942041
S2B_561224852,0.08454042948135067,0.5596046559258634
S2B_563023589,0.5744004110364938,0.5696133102783358
S2B_563184715,0.08526073241182963,0.8532233232747415
S2B_564436744,0.4955130466340184,0.8248020866775818
S2B_564436745,0.8935067901752219,0.625874933693177
S2B_564637134,0.002325627869334052,0.49558356001049864
S2B_564816352,0.4955130466340184,0.8248020866775818
S2B_564988612,0.13832593643994653,0.8604926036307468
S2B_565059786,0.031388288898557944,0.42703988144087957
S2B_565068485,0.09019423755163915,0.8676067709346589
S2B_567586317,0.6080465133496273,0.6661312265043547
S2B_568230300,0.15728110294084624,0.7796248631459932
S2B_568244886,0.0912108029636244,0.9985083652319836
S2B_569063077,0.0912108029636244,0.9985083652319836
S2B_569113015,0.0912108029636244,0.9985083652319836
S2B_572308254,0.8613402570980808,0.29967973576310164
S2B_572308275,0.07402248897638951,0.20795583416731087
S2B_572557522,0.521306471506007,0.7285839454610565
S2B_572593504,0.02626340925442126,0.19156914320916402
S2B_572784966,0.6156755254923632,0.7201190317103932
S2B_572881481,0.13701063078353404,0.6785915906658417
S2B_573078186,0.6156755254923632,0.7201190317103932
S2B_573669510,0.5743703577672974,0.683055673901794
S2B_574685143,0.906580251010119,0.46996104063024624
S2B_574689023,0.6156755254923632,0.7201190317103932
S2B_575141125,0.3948062254284149,0.5802749723412339
S2B_575867504,0.667449234062613,0.7714621179820768
S2B_576001019,0.3197005623218312,0.4498533198557435
S2B_576001022,0.7279567945359385,0.7662971127318751
S2B_576045500,0.12495116075292052,0.8553486264768422
S2B_578268966,0.9053748858937021,0.3503477450416377
S2B_578586054,0.12495116075292052,0.8553486264768422
S2B_578587037,0.5810096069771082,0.41669658423366784
S2B_579992341,0.5810096069771082,0.41669658423366784
S2B_581355759,0.3390669691240268,0.7189414922943256
S2B_581433307,0.11663532256623803,0.9680899083176708
S2B_581436540,0.994391181820744,0.6205889799610256
S2B_584120704,0.07944528201637813,0.4912417283352968
S2B_584474297,0.39067807524533515,0.5198950769377153
S2B_584474304,0.07944528201637813,0.4912417283352968
S2B_585190529,0.07944528201637813,0.4912417283352968
S2B_585190559,0.5593418144553584,0.6809587245168023
S2B_585754835,0.5733760814902313,0.6193325830971641
S2B_585754837,0.3522405669374462,0.7873433475435865
S2B_586908129,0.5593418144553584,0.6809587245168023
S2B_587170706,0.3522405669374462,0.7873433475435865
S2B_587170765,0.07944528201637813,0.4912417283352968
S2B_587717101,0.5593418144553584,0.6809587245168023
S2B_588146948,0.1388733091429405,0.3855236430542378
S2B_588147109,0.5593418144553584,0.6809587245168023
S2B_588534394,0.08577293582330438,0.3158883335268177
S2B_588535856,0.07433908948749261,0.46873020768498097
S2B_588709952,0.2269504588881899,0.5840669197635588
S2B_588736139,0.1802324824112802,0.3256816549313325
S2B_588874059,0.8500036238431494,0.9262323457585447
S2B_589255439,0.5765054706795671,0.6476938744890202
S2B_589879943,0.14946190886552282,0.8079758795974368
S2B_590410724,0.1802324824112802,0.3256816549313325
S2B_590410725,0.5765054706795671,0.6476938744890202
S2B_590925346,0.818207524007425,0.6731323533511078
S2B_591926608,0.15839550362245086,0.22931562008370507
S2B_592153353,0.1802324824112802,0.3256816549313325
S2B_593470433,0.8473193623995393,0.12608948980479923
S2B_593640040,0.35562872453126604,0.789907036351479
S2B_594848254,0.06997862637429225,0.7519297611387392
S2B_595128183,0.06997862637429225,0.7519297611387392
S2B_595577342,0.06997862637429225,0.7519297611387392
S2B_596658977,0.06997862637429225,0.7519297611387392
S2B_597000415,0.4532964841889392,0.489026072779408
S2B_597224997,0.45446014070361473,0.920230264819057
S2B_598975203,0.7957974241108157,0.708790499070089
S2B_599813532,0.8613402570980808,0.29967973576310164
S2B_599832553,0.4136920113301662,0.46167552787787935
S2B_599853348,0.5278158253780061,0.63456863250752
S2B_600220840,0.8814663473786968,0.6383288546314794
S2B_600440733,0.7727982600385792,0.31859534007093343
S2B_600741549,0.976483660580614,0.9164705583257134
S2B_601784525,0.0016953683575522606,0.1605616722519317
S2B_601904938,0.15362860942167358,0.38728601664835516
S2B_601905043,0.07446345368611666,0.5667205919853768
S2B_602264362,0.920862682843844,0.7145313456736635
S2B_602765846,0.12035127244891937,0.19192865661173747
S2B_603665501,0.29063232222684166,0.7875974570196442
S2B_603919709,0.2889342975117765,0.7494926495148158
S2B_604981167,0.2646073206339792,0.1942941183383143
S2B_605043794,0.6659567603326906,0.8228794622121945
S2B_605043851,0.663345600364102,0.7676230922827063
S2B_605378327,0.20236697455466354,0.5186839661883176
S2B_606484595,0.20822442408932101,0.44626753079203274
S2B_607108337,0.05731553982682625,0.15004240025666346
S2B_607235372,0.8532046879302246,0.5961397264053123
S2B_607549463,0.2623917622763701,0.5044531848098015
S2B_608474741,0.46059993896370244,0.059219715049460116
S2B_608803950,0.3740206944874417,0.8312558768230531
S2B_609157378,0.9167626142751001,0.9625727921440558
S2B_609960220,0.11903107127942601,0.1934238581647843
S2B_610111751,0.026198821258715074,0.6285793491041779
S2B_611059232,0.026198821258715074,0.6285793491041779
S2B_612673903,0.026198821258715074,0.6285793491041779
S2B_612688232,0.20234380628628415,0.4379735703423894
S2B_613021131,0.02171578981938388,0.21632201892412517
S2B_613901691,0.24955957091676567,0.445048256802841
S2B_614237274,0.24955957091676567,0.445048256802841
S2B_615353135,0.3951479823485633,0.5128493681591245
S2B_616486952,0.24955957091676567,0.445048256802841
S2B_616934946,0.24955957091676567,0.445048256802841
S2B_616934964,0.29399942244612304,0.4875863460138171
S2B_617632042,0.18823981329212172,0.725531377516015
S2B_617875991,0.2531086599658745,0.4724186007798634
S2B_617949721,0.21860658205438335,0.3603057516492927
S2B_619531930,0.544248016497279,0.9150916745297875
S2B_619756164,0.24657072577116734,0.43552500044688147
S2B_619961002,0.2222922056270754,0.8190375907836112
S2B_620232294,0.18465418266160313,0.44306215621955314
S2B_620850351,0.5519346794159652,0.44351513035326395
S2B_621060748,0.3267912377237572,0.2847172665556909
S2B_621184651,0.16553998940907796,0.4794062166157934
S2B_625466438,0.8623129524546025,0.934018721210983
S2B_629815399,0.8036590416181,0.8955626511840311
S2B_631857125,0.5294982606550904,0.9197577123416301
S2B_631857138,0.02256983925813598,0.09475524808579285
S2B_631857147,0.7822338971515965,0.8044388938354847
S2B_632041323,0.15304834978700246,0.448443585585953
S2B_632042533,0.5304593483670852,0.531531136170768
S2B_632449848,0.8481720463268292,0.8409831185216577
S2B_632518317,0.1013090971012603,0.7596702177279013
S2B_632521657,0.007731851937125115,0.14445898079134573
S2B_632620091,0.7658079791893302,0.8419728807116664
S2B_632663297,0.34877223057494877,0.8149466656819856
S2B_634191569,0.18115034517704512,0.6666058276277047
S2B_634408446,0.9186619492337285,0.9378716505751588
S2B_634409088,0.2088888228644185,0.825957885120565
S2B_634409092,0.2698749736749038,0.7249186014112918
S2B_634409097,0.3159160953956249,0.7626908407957558
S2B_634409101,0.2853486754786487,0.59315240453459706
S2B_634649365,0.15359946832964957,0.5062710140154842
S2B_634669704,0.2582603231995296,0.6797804969971413
S2B_634952244,0.5215692951217756,0.9520213364745362
S2B_635172433,0.16711603182970416,0.24504566943012487
S2B_635781149,0.23600604475811626,0.3841004421007561
S2B_636117701,0.0860146604517855,0.8956892224886003
S2B_636209356,0.38487114388601307,0.6691586650602057
S2B_636543402,0.5215692951217756,0.9520213364745362
S2B_636561511,0.31639185751731186,0.8465488104819258
S2B_636564125,0.04854776561245274,0.20196741364646925
S2B_636564138,0.141342862395871,0.18769160951651204
S2B_636564192,0.4023871193234181,0.7450367082581608
S2B_636771051,0.8613402570980808,0.29967973576310164
S2B_636817139,0.2571789972956074,0.37822556777203686
S2B_638231000,0.17013614092811646,0.2546848123332948
S2B_638968494,0.16601054372537358,0.21191175869410372
S2B_638968501,0.13801397890831063,0.44717348342008356
S2B_639015160,0.003987532664442182,0.20224441735060023
S2B_639015165,0.11702878095170295,0.17660426590403838
S2B_639015180,0.5215692951217756,0.9520213364745362
S2B_639214936,0.5813623618764971,0.06642822175555872
S2B_639239816,0.45074753157143455,0.8229213353351958
S2B_639942418,0.45074753157143455,0.8229213353351958
S2B_640489655,0.45074753157143455,0.8229213353351958
S2B_640509667,0.06641419736975572,0.7271810485212686
S2B_640613229,0.032692357224714697,0.35464472114413703
S2B_640744208,0.5215692951217756,0.9520213364745362
S2B_641085741,0.022377929333243854,0.3398932121007502
S2B_641651860,0.12512235524860976,0.42270825470742635
S2B_641651872,0.6260426985097987,0.30350075495110285
S2B_641651873,0.4602531001876755,0.31216193963572997
S2B_642399809,0.2326127121386694,0.31550083631065684
S2B_642446349,0.015412587261814636,0.6186208642598836
S2B_642534505,0.10228944356261717,0.7319861916605681
S2B_642790432,0.5455452636750547,0.8248627116620209
S2B_643091644,0.12894220818952198,0.7496344550123206
S2B_643178788,0.5380388464828907,0.9878462508799661
S2B_643178831,0.2632236826916446,0.3177660359770647
S2B_644162838,0.10927805595754846,0.7910366780388137
S2B_644162841,0.29514163241802194,0.4465781088637514
S2B_644162845,0.005494376110030239,0.30926101275171297
S2B_644378076,0.7042712493633461,0.4445774166034018
S2B_644611481,0.04813888705608869,0.4000774911528363
S2B_644744374,0.8180249991740598,0.35003254088390856
S2B_644824214,0.915184437870896,0.7031800801951109
S2B_644824267,0.18651552676470212,0.8431040413551656
S2B_644840192,0.050985794393029936,0.45187130589496105
S2B_645237769,0.4609360579036118,0.9900858681137057
S2B_646328679,0.3299137567104986,0.8375934556145017
S2B_646960588,0.5807215977467753,0.6811552862923609
S2B_646970949,0.2696222955163821,0.87056692885846
S2B_647445713,0.04025823404693181,0.5762919186266715
S2B_647452837,0.8908990178931985,0.31733295976161063
S2B_647897012,0.31326988364469893,0.2032660560172852
S2B_648245534,0.28688107836135757,0.0743048730995528
S2B_648489565,0.7287920792675573,0.2939661946739069
S2B_648810236,0.518458094143076,0.9024867649304796
S2B_649534257,0.4773247943373844,0.4868540809552536
S2B_649949300,0.39359951653970593,0.2546923260965422
S2B_649973926,0.5681271120741674,0.902622606226861
S2B_651360266,0.20425864858065132,0.5991503804398688
S2B_651560363,0.9239418174121323,0.5024857432363661
S2B_651679804,0.09771257483052775,0.7222508984742328
S2B_651679910,0.13653604035924552,0.3070149227382748
S2B_651735591,0.09778450891771259,0.6554422187253056
S2B_651983652,0.14314828934055826,0.722394048050925
S2B_652291485,0.24933734327958107,0.8961504249545041
S2B_652291520,0.44788451843878097,0.5220013816690479
S2B_652291539,0.2863492953174519,0.8694973804418658
S2B_652629572,0.8834439459945828,0.876745055845197
S2B_652825667,0.428658460557522,0.5005760701963851
S2B_652825716,0.6367906814054259,0.6223072029131778
S2B_653401259,0.17832851861165028,0.8999390423753846
S2B_653401276,0.773896992024862,0.8994119749900809
S2B_653592613,0.03866553797783928,0.4142342604865017
S2B_653596375,0.05288969520802926,0.47483912954330276
S2B_653624751,0.11929425562939075,0.39885693077197515
S2B_653748284,0.055674329642917235,0.5893078589380669
S2B_653788537,0.2506148824389071,0.6764169894993529
S2B_654434955,0.08183154753840191,0.7711377321053301
S2B_654445008,0.5134336090714675,0.7732158859617209
S2B_654721833,0.2335298745360445,0.5767078008332411
S2B_654721856,0.5742237213176142,0.7391843183367196
S2B_654732199,0.4930687501940729,0.42680023142639556
S2B_655013859,0.4554820291087479,0.7670481239858352
S2B_655015353,0.45986219838980014,0.9404880733798191
S2B_655212199,0.2780587962165732,0.7670600856998216
S2B_655306260,0.2810566778402123,0.9689856059984794
S2B_655597674,0.01716337710971794,0.4745411211364542
S2B_655602831,0.44357956484690264,0.9113099850894619
S2B_657083981,0.10383097061250117,0.29934422397313215
S2B_657300538,0.5043478476071721,0.8314020549889475
S2B_657655801,0.07615929353835003,0.3229389923624123
S2B_657784388,0.5108389173634581,0.9366280662854513
S2B_658484773,0.5843297422485131,0.9144169083802569
S2B_658486182,0.15690705079302586,0.6024182370690614
S2B_658486497,0.5108389173634581,0.9366280662854513
S2B_658607064,0.29118053366682484,0.5809669858633468
S2B_659067908,0.5191119544928054,0.9634994607436584
S2B_659467501,0.3869803910609809,0.8352321438023054
S2B_659539703,0.08552357834446088,0.7772914099335839
S2B_659866954,0.5092337419262095,0.8319558888564815
S2B_661452624,0.40497110898342015,0.9048327651853121
S2B_661452850,0.6587008798047418,0.9929768846725284
S2B_661833097,0.34709310873261734,0.163990322945094
S2B_661834321,0.9884229645822233,0.6143151746135311
S2B_662016569,0.3740169729037707,0.9320296419760581
S2B_662016609,0.473427203818897,0.9508269768320957
S2B_662372078,0.6421528843010633,0.6966465068897097
S2B_662373640,0.38630229274375427,0.7561456025483156
S2B_662556861,0.11008038063063758,0.26224957561826406
S2B_662556866,0.5620892065046917,0.777985945484424
S2B_662556874,0.5719555960000329,0.8098060970534449
S2B_662796952,0.5719555960000329,0.8098060970534449
S2B_663132681,0.35737873645058615,0.807513750886992
S2B_663132684,0.4233783792640412,0.4917272328682757
S2B_663132688,0.12242394408397651,0.6629498872982706
S2B_663838820,0.44481811152515405,0.36012772743475174
S2B_663874782,0.1978951060252995,0.5670846481346803
S2B_664127044,0.20418585423168345,0.799403964884239
S2B_664208842,0.22334327787068092,0.8725861539509091
S2B_664340539,0.1484495314057415,0.847841756429796
S2B_664359411,0.20831004540103346,0.8093094481020011
S2B_664382655,0.13210417296711566,0.5621589846673447
S2B_664477548,0.12689654746381682,0.9217933401855947
S2B_665071269,0.4963618061994306,0.9230135305570355
S2B_665071279,0.8850139468197209,0.6814275692603691
S2B_665452971,0.7579045706530898,0.8481938789678052
S2B_665938493,0.9126277822762254,0.7294819822387182
S2B_666185934,0.4837199936464497,0.5732392205779964
S2B_666399856,0.41146778999802924,0.9139621108844882
S2B_666399859,0.7484504975438795,0.8625086676499407
S2B_666425077,0.39708585120684503,0.5857737172602515
S2B_666425080,0.6391562924046925,0.6277857580129713
S2B_666425085,0.38137870333898616,0.5779127307718793
S2B_666479256,0.24225891506846453,0.5124085773585018
S2B_666629276,0.838212098720602,0.587894058814644
S2B_667235187,0.8350232043803576,0.774399135867415
S2B_667235209,0.41146778999802924,0.9139621108844882
S2B_667274288,0.9449273328354639,0.8597417475754726
S2B_667426036,0.9860460571251219,0.8438553243983465
S2B_667801756,0.25603665987491675,0.8429138007710699
S2B_667801784,0.34205994288229313,0.4168792798573643
S2B_667801847,0.514119371384473,0.5759208179025004
S2B_668180906,0.34205994288229313,0.4168792798573643
S2B_668683183,0.05916079060734236,0.12096257364993598
S2B_669192714,0.05916079060734236,0.12096257364993598
S2B_669226300,0.514119371384473,0.5759208179025004
S2B_669343829,0.36390114327529555,0.6033423193300445
S2B_669348932,0.3295671281648236,0.6773229959642338
S2B_669505108,0.3778704881058924,0.9114965403090478
S2B_669507988,0.7655478179822378,0.5697365668031077
S2B_669661471,0.16690070806638632,0.9675672657891597
S2B_670596291,0.9537146813201353,0.6039889238331744
S2B_670596394,0.7784698792031306,0.7405188424755647
S2B_670596413,0.48180046480824146,0.9638683705756721
S2B_670835389,0.48180046480824146,0.9638683705756721
S2B_670852985,0.48180046480824146,0.9638683705756721
S2B_671357854,0.48180046480824146,0.9638683705756721
S2B_671391206,0.6328738413321009,0.550880672986855
S2B_671910280,0.48180046480824146,0.9638683705756721
S2B_672646713,0.48180046480824146,0.9638683705756721
S2B_672823917,0.877816768574157,0.9722279492183618
S2B_672823920,0.35365409658317015,0.5076348388347003
S2B_673051014,0.53994144801208,0.6738666675384155
S2B_673093904,0.9307308675408439,0.7718548263146151
S2B_673234387,0.23117982029507345,0.25760743090369315
S2B_673236772,0.23117982029507345,0.25760743090369315
S2B_673377598,0.7537348311207522,0.7321841631207285
S2B_673377643,0.7537348311207522,0.7321841631207285
S2B_673628814,0.9790318037887944,0.8101746814684415
S2B_673720099,0.31203664208346427,0.7008792328066494
S2B_674724471,0.3859028145319252,0.8225096398367107
S2B_676133519,0.9156803941288841,0.7457934394469676
S2B_677205387,0.8456256561624682,0.518580529634429
S2B_677964035,0.8456256561624682,0.518580529634429
S2B_678370582,0.8456256561624682,0.518580529634429
S2B_678616703,0.6890327284281863,0.45658271007830076
S2B_678648724,0.44545918687535124,0.28768316710927383
S2B_678696542,0.374885038573192,0.2348735997382493
S2B_679428457,0.9589607732527711,0.6065377048442879
S2B_679703188,0.7907717801579084,0.5340986518163424
S2B_679897865,0.9760788283286961,0.6020378861532114
S2B_680062394,0.9305383557840664,0.654576528867443
S2B_680103927,0.06008990464980042,0.006987668693026035
S2B_680321151,0.7823520858934999,0.5355412898368281
S2B_680431535,0.2193766611896638,0.6159848967807606
S2B_680572067,0.8269922924596599,0.6868928268198051
S2B_680572068,0.25542257502790183,0.5953053160388088
S2B_680769573,0.7823520858934999,0.5355412898368281
S2B_681536259,0.06008990464980042,0.006987668693026035
S2B_681839866,0.9607578107380418,0.47611171923589335
S2B_682188788,0.6394889253984608,0.3985490450147432
S2B_682193399,0.8630940824211878,0.965041630501777
S2B_682193426,0.8630940824211878,0.965041630501777
S2B_682217361,0.880364818413994,0.7385142449603201
S2B_682260863,0.21708488774067786,0.08900264443823001
S2B_682496060,0.21245460218088053,0.6531895094167532
S2B_682742998,0.27215857746121586,0.5814474656443149
S2B_682792665,0.5550882615931576,0.27296326176905467
S2B_682939246,0.5988685894291339,0.45859204802371045
S2B_683045537,0.5550882615931576,0.27296326176905467
S2B_683158291,0.2458999441362794,0.6146036238817891
S2B_683166536,0.5687848210751227,0.6381702480247868
S2B_683166549,0.28374073776473174,0.8758533515555916
S2B_683166589,0.5687848210751227,0.6381702480247868
S2B_683749682,0.21139130823678395,0.2690518799153336
S2B_683749713,0.5550882615931576,0.27296326176905467
S2B_683749726,0.31479660678372534,0.9202731914699452
S2B_683749773,0.4449420817100118,0.650984320201323
S2B_683768492,0.2047426320369732,0.9080230783520404
S2B_683768509,0.4151795205898994,0.6775920905851724
S2B_685266079,0.030680882520761708,0.18551235647528275
S2B_686046555,0.2458999441362794,0.6146036238817891
S2B_686046603,0.4120773283950563,0.93999690667218
S2B_686046607,0.8034504522359932,0.4963490969802149
S2B_686459165,0.6396487990932936,0.44061343765951577
S2B_686463483,0.635185031708156,0.9969989402641206
S2B_686463491,0.6996540369812398,0.9017966854517955
S2B_686809933,0.4711075630801409,0.9398089126810829
S2B_687334185,0.19573289042206635,0.6404959954651963
S2B_687334188,0.6059619270811205,0.5283963109203208
S2B_688117720,0.06779769442853356,0.27792523272627284
S2B_688374716,0.4089134774699228,0.5697967162394624
S2B_688432267,0.18687222644064244,0.2933603744266955
S2B_688432270,0.45577390278760754,0.4566112669586978
S2B_688460453,0.5652810251459813,0.22973219929790262
S2B_688468315,0.2708753624472621,0.6795631649608587
S2B_689307327,0.3120939040340439,0.9331705243913303
S2B_689381078,0.34709310873261734,0.163990322945094
S2B_689481244,0.6700403758180089,0.3041572465158013
S2B_689481286,0.6700403758180089,0.3041572465158013
S2B_689714610,0.3141281634471181,0.9313176611472402
S2B_689715137,0.9712352625466686,0.3744262391695985
S2B_689776769,0.7161972652973094,0.34352527598219884
S2B_689953881,0.6983382242697581,0.8514008806412061
S2B_690497911,0.9783395732360043,0.7262171428649135
S2B_690497915,0.8336830929942944,0.8943773021250138
S2B_690672756,0.7386592439344157,0.6459700929992758
S2B_690936219,0.7095501906153574,0.7382194274922921
