id,p_WDR,p_SNB,p_days_to_head
S2B_732342448,0.6680396339024116,0.9772171731244734,0.8764143591815131
S2B_732352265,0.8676853364289479,0.9772171731244734,0.7076869245504374
S2B_732638936,0.8676853364289479,0.9772171731244734,0.7076869245504374
S2B_733077331,0.6680396339024116,0.9772171731244734,0.8764143591815131
S2B_733077380,0.7651670983023955,0.09170904509168806,0.7933773734110755
S2B_733180412,0.9955765802986907,0.2494583620330472,0.9242680499887077
S2B_733714192,0.9135826913936372,0.1002790671078719,0.8306477970673503
S2B_733722358,0.9581520713783835,0.29211110650124106,0.890150254537825
S2B_734000005,0.3376843915000425,0.47958240420731635,0.32776425787861396
S2B_734000265,0.21961744406804434,0.8050347994520024,0.24192790855149549
S2B_734042267,0.9040060912738033,0.8050347994520024,0.3604737220447808
S2B_734058030,0.35499180359103244,0.47958240420731635,0.6843362142672319
S2B_734457878,0.18868668284638546,0.7665901472349472,0.4943045425625001
S2B_734458947,0.5865622977944212,0.6660601585151059,0.45970827153659877
S2B_734459009,0.35499180359103244,0.47958240420731635,0.6843362142672319
S2B_735806127,0.19981818798955206,0.47958240420731635,0.4032311474279878
S2B_736110564,0.35499180359103244,0.47958240420731635,0.6843362142672319
S2B_736388917,0.6735388270363059,0.526977305077398,0.6431182238554312
S2B_737047467,0.20902377129532002,0.47958240420731635,0.43991418741717747
S2B_737935855,0.3694315371544725,0.47958240420731635,0.7306871438530118
S2B_738508530,0.5147053042140338,0.8050347994520024,0.7577186825201819
S2B_738678734,0.03625891221971129,0.38947940726513697,0.623367094875935
S2B_739367414,0.5577940461825972,0.47958240420731635,0.80282348436884865
S2B_740321406,0.776428844202447,0.3791998442308585,0.896360564192267
S2B_740321438,0.22943295420868431,0.3113252116856044,0.48437870723474463
S2B_740562235,0.5833680863610932,0.8050347994520024,0.994559033871008
S2B_740731969,0.15562697006660178,0.3791998442308585,0.21259506672683215
S2B_741022678,0.4262188526957945,0.7665901472349472,0.9092086979662455
S2B_741022686,0.10990446873166392,0.8050347994520024,0.7980025532283225
S2B_741022687,0.40762828914842875,NA,0.5853980766058657
S2B_741149107,0.46900836793657363,0.7071728274468878,0.8510666604346206
S2B_741386005,0.35268961404329535,0.6635917732310903,0.8353712392708595
S2B_741900967,0.13824853343459692,0.40502757638548204,0.72563100880835
S2B_742083703,0.7824941232576264,0.4442350759744311,0.594747341505304
S2B_742083751,0.9724701704996178,0.17164805701512062,0.795927799520477
S2B_742454630,0.1819200845653394,0.7665901472349472,0.49895918569862885
S2B_742459832,0.5312916374673381,0.43218857111916487,0.9003501975823983
S2B_742460073,0.8620007010225598,0.6585466171296221,0.7250520484991417
S2B_742474915,0.6849573179317479,NA,0.9374600260289522
S2B_743329588,0.15435331357399112,0.8050347994520024,0.14831214162857664
S2B_743329591,0.3349606658801859,0.8050347994520024,0.08925494531329747
S2B_743730522,0.5593654588142961,0.4596811321418537,0.8388868881338458
S2B_743800941,0.8023262688137694,0.08310585895782782,0.48265072245756
S2B_743800942,0.43890407393452135,0.8050347994520024,0.6941010439681403
S2B_744160886,0.9900965462381848,0.84584216808875,0.9928130198493208
S2B_744226911,0.5657261554134875,0.8050347994520024,0.9613440039107256
S2B_744400168,0.27644561872673845,NA,0.24065603109508485
S2B_744454922,0.161443397543367,NA,0.08192079610922437
S2B_744858019,0.2767833379457713,NA,0.31554726961693225
S2B_744869746,0.060016750457231004,0.8050347994520024,0.5568258165034432
S2B_744869761,0.09193772518060969,0.8050347994520024,0.47948142020981455
S2B_745000647,0.06446318970166282,0.8050347994520024,0.24320801539235243
S2B_745683121,0.0654976750922674,0.8050347994520024,0.5100833320053781
S2B_745683206,0.2767833379457713,NA,0.31554726961693225
S2B_745683207,0.25038217299134985,0.8597644490273956,0.3092504910789013
S2B_746102043,0.05939053771566917,0.8050347994520024,0.6380069025886232
S2B_746102048,0.2784018093926281,NA,0.33846795028267906
S2B_746102052,0.250864383371098,0.8597644490273956,0.3206679090357137
S2B_746115706,0.46026129697406115,0.3998987614856043,0.7063375212811268
S2B_746265839,0.4821937580135687,NA,0.10561563456724206
S2B_746680366,0.40284186777797193,0.33982561161868274,0.8140722447863471
S2B_747077278,0.7992536962308889,NA,0.4171725635335266
S2B_747077295,0.3895728725457107,0.5895680678539179,0.31406282838054556
S2B_747179659,0.6316041449815959,0.8050347994520024,0.8776701922306394
S2B_747238731,0.18034749342224304,0.8050347994520024,0.6023392704338908
S2B_747317850,0.9119849492341843,0.14212685896242938,0.48577892546131496
S2B_748046393,0.1970494121904815,0.8050347994520024,0.6517455973434509
S2B_748078798,0.9747292296212062,0.15511332107808337,0.8974947696536504
S2B_748078820,0.1797875814313129,0.8050347994520024,0.584127803064669
S2B_748078835,0.30716299243171197,0.5475483739693262,0.7678322075241887
S2B_748086876,0.3913410748336066,0.39349458702173845,0.6922584671941421
S2B_748199280,0.8913910306622337,0.6762396984477793,0.07205936029770152
S2B_748200043,0.2578231972622939,0.1295242760484357,0.2527615434310606
S2B_748347735,0.5260498366388032,0.5033209135611465,0.9477332630204687
S2B_748430589,0.2266306979944805,0.6859702001387065,0.5416361435477421
S2B_748466590,0.20043568212931487,0.8050347994520024,0.6857363219620252
S2B_748521757,0.9557712699834242,0.22395168975399,0.6360091901210421
S2B_748521778,0.39511805088285945,0.7618386686525327,0.5982903235535469
S2B_748521822,0.7146406784836385,0.5911362145861623,0.4339416710944729
S2B_748549073,0.059449509937903544,0.8050347994520024,0.4866679098782384
S2B_748575115,0.22806390898061554,0.7069707743118141,0.8872687472246805
S2B_748588772,0.7639456109853116,0.028026247967988877,0.8693758827457391
S2B_748703483,0.048784610359529294,NA,0.23594246881676742
S2B_748703646,0.09369583168437111,0.8050347994520024,0.565646581642294
S2B_748972945,0.4213484859874569,0.21350888068397944,0.7328680263862732
S2B_748973000,0.1203806099507021,0.47958240420731635,0.4866819472800563
S2B_748973006,0.9817135139586536,0.21350888075798977,0.9002007373803216
S2B_748982401,0.5203259057911283,0.47958240417499,0.6763875434431023
S2B_748997144,0.08188129479511132,NA,0.6660133760560675
S2B_749038586,0.03229431332443519,NA,0.8556899151624431
S2B_749097194,0.10647895167020313,NA,0.8212972165213711
S2B_749176439,0.22573578412529582,0.5174254274153176,0.9846514812996898
S2B_749403584,0.10647895167020313,NA,0.8212972165213711
S2B_749686932,0.10224562658960976,0.47958240420731635,0.8967772423155871
S2B_749839450,0.8550304507251163,0.47958240417499,0.66078367977804
S2B_749839497,0.071718361738785,0.8050347994520024,0.4429721246242412
S2B_749843023,0.6595974697937583,0.8722109030879223,0.9410939720399409
S2B_749851011,0.7856860312016097,NA,0.019184825221103482
S2B_749888377,0.13584504535869138,0.47958240420731635,0.5042034240887396
S2B_749888416,0.45743797369557393,0.9907210915074697,0.577984659928463
S2B_749892743,0.10251975051866476,0.4026731275495813,0.49097759522216233
S2B_749922416,0.21739678943105095,0.4026731275495813,0.2346435696150211
S2B_750002870,0.24769824497000278,0.8050347994520024,0.8516635306954692
S2B_750018097,0.037928306200563734,NA,0.947394600455689
S2B_750115485,0.5122259115250083,NA,0.31933568533728723
S2B_750117130,0.13106408446768225,0.8846658513158417,0.827802206902277
S2B_750956504,0.08743180676067011,NA,0.8000221568811084
S2B_750956524,0.8073632525438172,0.5882633941750189,0.9715986478418204
S2B_751248902,0.5122259115250083,NA,0.31933568533728723
S2B_751319315,0.04990585402967882,0.8050347994520024,0.7854773151596274
S2B_751320300,0.7705368737944889,0.6224227792457999,0.7920027490947912
S2B_751571448,0.7705368737944889,0.6224227792457999,0.7920027490947912
S2B_751586236,0.06762366549842655,0.8050347994520024,0.3465246905389008
S2B_751843244,0.18209505638835588,0.6224227792457999,0.8688778156076381
S2B_752395186,0.1032601054373983,0.16166711389884866,0.7575204030372579
S2B_752395198,0.08587516276714986,0.47958240420731635,0.3939981787530167
S2B_752395246,0.10778136623817575,0.4031859005773454,0.730781900153763
S2B_752475400,0.024835314808476235,0.8050347994520024,0.42509307295740706
S2B_752475599,0.049266520216842156,NA,0.23063817361573363
S2B_752834794,0.08959456328081855,0.47958240420731635,0.6881857222575742
S2B_753091755,0.6413340446812901,0.43743627233579707,0.7555629700762189
S2B_753675004,0.4613744269470268,0.7474847965507323,0.9916915586829411
S2B_753749520,0.9709690111652138,0.6476771884953744,0.7921889744490417
S2B_753799091,0.05830679351602482,0.15224680060963605,0.3961274580339872
S2B_753813676,0.24844147880720277,0.22347260319087456,0.40040910627984105
S2B_754152810,0.9180054050106186,0.8921646115868508,0.78833316489091
S2B_754611770,0.9927275554433137,0.47958240417499,0.758870088594515
S2B_754620756,0.17659134642353747,0.8050347994520024,0.8294820910523071
S2B_754620767,0.7058839532168965,0.17617829262525245,0.7568269822625073
S2B_754620768,0.447183258072701,0.8050347994520024,0.9386496297893645
S2B_754620775,0.3004290019378833,0.5285071098301164,0.5873083791003654
S2B_754620826,0.2538674223809727,0.16478780164492854,0.8158009307058207
S2B_754654573,0.6484891073452455,NA,0.46697458127661773
S2B_754672264,0.8615584223529371,0.7474847965507323,0.8356355415413707
S2B_754740601,0.32661479144812455,0.8050347994520024,0.8408793476206344
S2B_754929345,0.6271793170867248,0.5375853020959032,0.4687920177280912
S2B_755037347,0.5913378380283004,0.16478780164492854,0.41387198822846816
S2B_755037484,0.9955773011080029,0.7206762616189204,0.23439130926879062
S2B_755037588,0.2968408987142078,0.5375853020959032,0.8073695913987896
S2B_755055400,0.5416189931818218,0.8050347994520024,0.49889433315003506
S2B_755056076,0.5394635362516746,0.11158314536929925,0.9476688853279336
S2B_755161471,0.4049228359124697,0.7821083352589044,0.5660016983493249
S2B_755559362,0.8390084069315911,0.6572510762035486,0.8190112275808981
S2B_755559380,0.6826563639686867,0.16478780164492854,0.6168644112812298
S2B_755866185,0.7359509099042625,0.5700507695981147,0.9197280302249788
S2B_755928671,0.49272358270862593,NA,0.8343716440100148
S2B_755987617,0.7632450702399922,0.3496449748690005,0.6953576311383971
S2B_756025827,0.45996831249949344,0.7821083352589044,0.9621767301893082
S2B_756106557,0.3255438270597638,0.8050347994520024,0.4991243169645523
S2B_756310654,0.538880232720993,0.8050347994520024,0.8590099656478146
S2B_756328220,0.989650326903767,0.3199153896976327,0.7552421945337
S2B_756643511,0.5494934227397508,0.6007728088946811,0.44750747711028993
S2B_756703844,0.6230048959959655,0.612460601303721,0.5896065426749102
S2B_756707086,0.5801819154171859,0.5375853020959032,0.6045421426583042
S2B_756709145,0.22260246691472688,0.23826596992991492,0.688577675473732
S2B_756966372,0.5887071635042247,0.5375853020959032,0.6168802983977886
S2B_757195028,0.05125075712196747,0.7207513694907131,0.5177227206545649
S2B_757235014,0.5205716463029262,0.23826596992991492,0.7285107238632855
S2B_757523235,0.4731630591309156,0.6007728088946811,0.45198930546471505
S2B_758137651,0.5955960521308772,0.6007728088946811,0.478225079675041
S2B_758137679,0.5955960521308772,0.6007728088946811,0.478225079675041
S2B_758802643,0.5117673307614974,0.6007728088946811,0.7132886482482821
S2B_758922459,0.6223824889254242,0.554145325528734,0.6280103614336232
S2B_759189617,0.5871610566022569,0.6194814776251957,0.46516476938773366
S2B_759272540,0.5760262204048153,0.554145325528734,0.41642896662129547
S2B_759273471,0.5291721664825847,0.6007728088946811,0.48982544222113666
S2B_759304196,0.19781874927886878,0.10564408803275376,0.8507722865979082
S2B_759304198,0.5731085719711928,0.9933447903650019,0.792600485108971
S2B_759440619,0.4741696642113059,0.6007728088946811,0.34689445952414577
S2B_759734943,0.6264155866589226,0.9123946737598777,0.7186718808241714
S2B_759735490,0.4325812267780429,0.5375853020959032,0.5146916145393596
S2B_759764802,0.3465629529413192,0.8356848767325026,0.49873488689750556
S2B_759764811,0.5547891424755577,0.6656014137368846,0.8837284019670023
S2B_759818964,0.4400062814449147,NA,0.9618730007561656
S2B_760015797,0.5874097785529009,0.5375853020959032,0.5901862349761586
S2B_760015854,0.16484425464388103,0.8050347994520024,0.12913207483376432
S2B_760015905,0.6716723713463459,0.6007728088946811,0.7384693605382464
S2B_760015935,0.5726987536162738,0.6007728088946811,0.4391880528508937
S2B_760853677,0.5874097785529009,0.5375853020959032,0.5901862349761586
S2B_760862876,0.5726987536162738,0.6007728088946811,0.4391880528508937
S2B_761654681,0.5874097785529009,0.5375853020959032,0.5901862349761586
S2B_761992437,0.5726987536162738,0.6007728088946811,0.4391880528508937
S2B_762507954,0.8216061170349209,0.18409860690103674,0.3178677593268299
S2B_762507994,0.7693538537759868,0.10564408803275376,0.884631346331274
S2B_762520193,0.8598601756991691,0.7830831889020046,0.775714734634098
S2B_762538238,0.19695875056225606,0.6667982032139634,0.21620876256690438
S2B_762538307,0.5577525491270063,0.3898971598837718,0.21614316785592103
S2B_762805601,0.8979124230844627,0.2372130959959873,0.22912454909813154
S2B_762916621,0.7279094533680016,0.15032643986359948,0.576120221111438
S2B_763034608,0.40194226106103903,0.10564408803275376,0.7827590420050543
S2B_763445921,0.7541038542451556,0.9196897455388515,0.5476375154616189
S2B_763449404,0.8571396614620269,0.2372130959959873,0.24405553242906805
S2B_763475069,0.875007603557016,0.44344396169611466,0.9273746200776785
S2B_763505503,0.9558313517070405,0.7379691378144795,0.5313727925779133
S2B_763506478,0.382116236936925,0.6398586301505056,0.13569210327316353
S2B_763820677,0.935568076823927,0.7541368018307075,0.5498719385188866
S2B_763840590,0.8243466401697975,0.47542289001959237,0.5162136139827762
S2B_764073725,0.9572428060742757,0.6831826888626943,0.2570622568817171
S2B_764885753,0.7731223874019885,0.6089536020587747,0.6731013612173664
S2B_765033474,0.5612868702540916,0.8050347994520024,0.863056871059267
S2B_765058690,0.826163925029812,NA,0.7697219904738429
S2B_765129926,0.6244492264206594,0.8050347994520024,0.8622535094510468
S2B_765220759,0.2090555614899703,0.8050347994520024,0.7328271413650476
S2B_765296893,0.22573186419850927,0.8050347994520024,0.3512988499288049
S2B_765297015,0.17722994360241803,0.6225009657229181,0.2781835308664575
S2B_765309581,0.1351296899154737,NA,0.7747223752040823
S2B_765454910,0.49887996912611854,0.18951639720364732,0.2508574386223033
S2B_765461540,0.5912431398885623,0.6840920173294897,0.5765491924706361
S2B_765542881,0.3472756355793747,0.8050347994520024,0.36139222015875916
S2B_765558056,0.32300079564168693,0.8567431504572205,0.6092323160048385
S2B_765567593,0.6553104018058853,0.6153570760014516,0.16191869793614427
S2B_765586458,0.3761208708886281,0.16612800988831092,0.5056780489706256
S2B_765735542,0.14110432997809755,NA,0.35755965078020435
S2B_765762343,0.8620424654043835,0.15465289493289147,0.8743805629467518
S2B_766020331,0.6964594281011248,NA,0.6515018250333235
S2B_766178991,0.952251846108231,0.15465289493289147,0.6223436260845094
S2B_766228128,0.43804533906749066,NA,0.8092834429804194
S2B_766527155,0.3921113778114764,0.717265091782064,0.7770188787350905
S2B_766552677,0.3585964054417159,0.2457241234633019,0.959855531277681
S2B_767019764,0.549583075755848,0.20103290717039934,0.27151079971431474
S2B_767024550,0.06095320250030764,0.4609551469534551,0.3140817953127887
S2B_767127781,0.6659870251199552,0.717265091782064,0.19964930994351307
S2B_767369295,0.8382186975651873,0.15465289493289147,0.5659253727680257
S2B_767374981,0.29843977320668563,NA,0.21369246819803203
S2B_767379363,0.49695930764359575,NA,0.2319252172084178
S2B_767379375,0.115634858233228,0.20103290717039934,0.16317813750361262
S2B_767405999,0.6670556152083666,0.057545562725487595,0.7610981416555433
S2B_767406109,0.34712648396369605,0.5308581015456812,0.9817637624662691
S2B_767642727,0.8889777727413399,NA,0.3377893629863624
S2B_767652036,0.02662977614770251,0.23252668965135162,0.36495441596834577
S2B_767765063,0.06115437310773835,0.5320643598655799,0.08874840020653203
S2B_767775189,0.45683103912341416,0.057545562725487595,0.7120871100633877
S2B_767898950,0.2761034762907456,0.13398390831955864,0.7500989273974924
S2B_767915306,0.6613791054096453,0.8050347994520024,0.39071124664487566
S2B_767915479,0.22918902323912904,0.6727428584023442,0.24047883018157784
S2B_767939463,0.8946251688469707,0.06081113386933562,0.5754706780307148
S2B_768025567,0.1450101025826721,0.14706909632234275,0.1175404331637859
S2B_768041995,0.5342891757980611,0.2230218733314236,0.6781403034459641
S2B_768054624,0.6334317856188383,0.054009403117283396,0.28793741239774373
S2B_768158244,0.7753098497357597,0.018018861309223165,0.6936797215088387
S2B_768369515,0.004523877778355374,0.5355891237949333,0.1625580719239453
S2B_768401191,0.12572167996492936,0.14706909632234275,0.2002372231051945
S2B_768567159,0.63978773014631,0.054009403117283396,0.7330580110046097
S2B_768588029,0.026936454648367195,0.2230218733314236,0.6849588437318359
S2B_769051092,0.63978773014631,0.054009403117283396,0.7330580110046097
S2B_769051134,0.07048130889496969,0.653080954150834,0.33520159757044354
S2B_769071732,0.48033313825121127,0.21329076571746158,0.7800053976690441
S2B_769072246,0.04545058742190114,0.6530809536987876,0.20683795112784845
S2B_769072264,0.16970650934233988,0.21329076571746158,0.6226214825412488
S2B_769072279,0.4758116341169719,0.054009403117283396,0.4288167434003566
S2B_769072293,0.4355197007167393,0.054009403117283396,0.3528483098078139
S2B_769072317,0.3303664133910089,0.019366958600095147,0.2025850169437099
S2B_769262969,0.3985558382423524,NA,0.40607726378287534
S2B_769275796,0.24553811049199264,0.054009403117283396,0.5757714918321897
S2B_769482718,0.185962514672297,0.4638313602892059,0.09947839956419227
S2B_769543757,0.37336947513203256,NA,0.7602119716137159
S2B_769559740,0.03734193213614431,0.21329076571746158,0.26690860482722384
S2B_769896046,0.38843218991646467,0.14358222283518696,0.20914212826850093
S2B_769900675,0.018207495601558456,0.1959275873684802,0.20513183043800737
S2B_769941848,0.014817615881918041,0.5694942989747918,0.2364264759704834
S2B_769944687,0.6597907414121914,0.04114189611018063,0.31111308305269014
S2B_769950991,0.18068236174894609,NA,0.21301013027480542
S2B_770023808,0.6363515248205263,0.03725064641569239,0.9810416727645759
S2B_770023912,0.23269887812903994,NA,0.6946742769893415
S2B_770023929,0.372166112774736,0.043302490104041746,0.6931037263675239
S2B_770072082,0.001617316317544119,0.6270243069590891,0.03181343499415865
S2B_770072149,0.0038587204155844422,0.6270243069590891,0.17908014685217225
S2B_770072516,0.40109009495061176,0.043302490104041746,0.3600251639581158
S2B_770072548,0.06286621880697874,0.02901779045072319,0.44729996895290725
S2B_770091041,0.33012738546722753,0.02901779045072319,0.3025172525289826
S2B_770091059,0.6136593879243221,0.02901779045072319,0.5642916525728234
S2B_770091093,0.8933049258153001,0.7146063583322231,0.23835573267950363
S2B_770091324,0.01050408955150483,0.9291744985840948,0.8911308810092962
S2B_770298086,0.09240731702653018,NA,0.2439934020211625
S2B_770437019,0.6320296562766392,0.09069257976351573,0.821825027307901
S2B_770650575,0.5052118601765486,0.19886930483777052,0.32309687794670894
S2B_770651267,0.09240731702653018,NA,0.2439934020211625
S2B_771049296,0.7236969583048759,0.043302490104041746,0.8286534487975995
S2B_771187557,0.03929048835492171,0.27382067223181417,0.9120808136225969
S2B_771188991,0.020037872402303775,0.3528021540223376,0.12403185830960495
S2B_771188993,0.5353448297927985,0.34077286949161656,0.1208773446953315
S2B_771414440,0.385878673799139,0.031879709562015024,0.0846240087752779
S2B_771415785,0.6975353479531216,0.025830951906831292,0.9881409201958078
S2B_771415801,0.05340769563136497,0.9486848568416313,0.07743664892196177
S2B_771490874,0.08256536261242395,0.044827180571106004,0.1267751229331953
S2B_771858040,0.4615013502480897,NA,0.6350880103484944
S2B_771858052,0.23276109438361786,0.044827180571106004,0.2068033014147049
S2B_771968101,0.058325933749918256,0.7125210272330498,0.19292956365726563
S2B_772024763,0.12345547955139648,0.13393133224165366,0.40721156866720354
S2B_772058455,0.02447923873875744,0.03629230500764624,0.1396126764364074
S2B_772063425,0.5217945942149346,0.027738160761415026,0.4838090642752636
S2B_772063440,0.006411883440388678,0.9565345587369949,0.04747234907673326
S2B_772063522,0.019067425266001824,0.18945494750131656,0.08957146848695213
S2B_772149626,0.9392645344567587,0.03813724828259735,0.4422705173485534
S2B_772191400,0.5979994374175914,0.13393133242418703,0.31302838660458054
S2B_772482371,0.2186716228705641,NA,0.3993691944346526
S2B_772609247,0.018075351665367168,0.05289222303424137,0.32808483497969765
S2B_772609278,0.14438549786831387,0.05289222303424137,0.6062320394994053
S2B_772705157,0.9180374560480311,0.05289222303424137,0.08142310186365241
S2B_772826301,0.2186716228705641,NA,0.3993691944346526
S2B_773077952,0.09999219000977963,0.18945494750131656,0.08446748708005349
S2B_773387284,0.6533526064915534,NA,0.1548783037416371
S2B_773465908,0.08526368976287262,0.18945494750131656,0.07457501318283967
S2B_773561640,0.00855366643495958,0.02882742949461955,0.14539890517054785
S2B_773598044,0.7279592753941261,0.18945494748735228,0.39040153739560035
S2B_773598088,0.7279592753941261,0.18945494748735228,0.39040153739560035
S2B_773734906,0.3300026916571882,0.18945494750131656,0.6552926693870648
S2B_773777444,0.9185671243725411,0.09170997325118589,0.4697196079912117
S2B_773899117,0.43689885908306547,NA,0.30510509040476597
S2B_773899138,0.5630957875729958,0.03813724828259735,0.23082783916575755
S2B_773965444,0.8565741261176489,0.07539524732692615,0.26700859737220595
S2B_774009381,0.1993032645718052,NA,0.8878501505187633
S2B_774012118,0.05822454010191878,0.18945494748735228,0.057246064502392606
S2B_774121976,0.7199183045017274,0.18945494748735228,0.38809204452987855
S2B_774121997,0.2164781729662195,0.18945494748735228,0.4078975208093948
S2B_774162534,0.09094220270338865,0.1986051700284272,0.700507562413271
S2B_774484070,0.686164243760649,NA,0.2662244681040949
S2B_774488882,0.279754493160394,0.14734644786293136,0.7573235961742502
S2B_774488896,0.2174601020068975,NA,0.34939674185923
S2B_774495265,0.13239928396121486,0.2496555093138006,0.44598547448863235
S2B_774495274,0.019566367195393355,0.24965550931414768,0.11209280052443675
S2B_774499646,0.3993890754861117,0.12723211814333343,0.04200978955377974
S2B_774499648,0.34042705560222275,0.038387533180963065,0.545293373046169
S2B_774499661,0.0339420183820312,0.8168668130674657,0.04880655761204784
S2B_774499664,0.10053325909023288,0.9100153492346644,0.064288746866243
S2B_774561924,0.704186687528619,0.20633486614801283,0.3822961460104931
S2B_774693452,0.8317102222245932,0.05450308208769559,0.9014365408419928
S2B_774693459,0.08709244307544867,0.03337556379926531,0.7937349496809698
S2B_774736489,0.824084360093871,0.23749123839261377,0.5279452291926886
S2B_775104944,0.9748710222101178,0.21099653813877264,0.19160435737397047
S2B_775113459,0.21110200532097048,0.5876051968789394,0.9646271361453942
S2B_775127172,0.846362020567358,0.22595371988012783,0.39426577773033133
S2B_775127174,0.2206867525590566,NA,0.036230143937266285
S2B_775155655,0.0015880853496772296,NA,0.07375916444893103
S2B_775336528,0.8073639422951293,0.9076034546981404,0.48352237352444627
S2B_775343430,0.22352700256632552,NA,0.3326016879124506
S2B_775363642,0.9459796897175244,NA,0.7592869413166328
S2B_775370596,0.45830467613548564,0.42198583800101663,0.5312016767749751
S2B_775396940,0.41002605232179257,0.5208955149399205,0.2030643808099609
S2B_775486161,0.24655370835137036,NA,0.18899489627112476
S2B_775563994,0.5640029240775742,0.3457122955580504,0.6905970022773309
S2B_775564115,0.404262931176667,0.7288083562897982,0.43889367243773614
S2B_775604733,0.46294735457083047,0.5312052974369159,0.8876520235278458
S2B_775745481,0.43969166319619124,0.025752395580050786,0.33650591115901574
S2B_775998579,0.36799087602806235,0.501843961312209,0.9691558058626927
S2B_775998586,0.36171520336505225,NA,0.901593144978666
S2B_775998626,0.5828925288702942,0.501843961312209,0.93604559034417
S2B_775998637,0.6065545710867823,NA,0.15529892366094322
S2B_776212162,0.972283058472815,0.9129982910121168,0.9262960825564918
S2B_776220758,0.07547395185135562,0.14344774847506706,0.06308530463643525
S2B_776263299,0.15210881246598285,0.059094727977654145,0.2630296884221129
S2B_776279300,0.4401971509700632,0.04305538238541159,0.30677599814248413
S2B_776430054,0.008544431540065223,0.3027446581653485,0.9158096142130276
S2B_776529570,0.705935562298579,0.043055382422058794,0.49571583172897227
S2B_776529584,0.5856959170935856,0.043055382422058794,0.5059292383461556
S2B_776566193,0.4103574949610519,0.12225991972546013,0.3274050835050999
S2B_776608754,0.6283017986838523,0.03186626341438105,0.22570814711028186
S2B_776637364,0.9505970919759213,0.07437016516607524,0.7656858666999458
S2B_776888645,0.36171520336505225,NA,0.901593144978666
S2B_777296971,0.33224058739015094,0.14711523316637917,0.1506323371833087
S2B_777347419,0.3568587231910959,0.42351476744077465,0.21087617237820877
S2B_777379075,0.290286179194712,0.0441814928862725,0.15447838091675326
S2B_777379924,0.20645274938652727,0.044181502217122845,0.10319907285975294
S2B_777608535,0.7388266370473096,0.02133089510706896,0.1830181885429091
S2B_777651627,0.20446873381185873,0.049163760345212644,0.1688534883611204
S2B_778462150,0.3712168847238513,0.049163760319839385,0.25382698384145236
S2B_778849335,0.3712168847238513,0.049163760319839385,0.25382698384145236
S2B_779313716,0.3539747042037835,0.03782189691074376,0.24868170752814053
S2B_779319734,0.7691743810496228,0.7803677148681458,0.8337428480232612
S2B_779339776,0.4468566508175207,0.15008563483738754,0.28578419520651793
S2B_779857432,0.3326475895205805,0.025397504042958957,0.2479760643919962
S2B_779863000,0.5518185227428817,0.023789296467773377,0.5619142504828047
S2B_779878307,0.9018268931566673,0.6813709651525681,0.8780506358629896
S2B_779912793,0.015845760476180692,0.08519783070812305,0.6922750833481365
S2B_779935157,0.5271951336460226,NA,0.8198600325380372
S2B_780115087,0.34694933346202117,0.4313417997036099,0.5026709154540342
S2B_780590240,0.5776650737093887,0.8050347994520024,0.5004862342035269
S2B_780595416,0.34694933346202117,0.4313417997036099,0.5026709154540342
S2B_780670964,0.3173818904993306,0.03798777608318048,0.24558995240266443
S2B_780671041,0.3852356115088532,0.03798776984313016,0.2989032453551403
S2B_780785314,0.7652841817790091,0.43261403436409873,0.29476867552892605
S2B_781107709,0.3241097309088141,0.19924626586139033,0.18787262009222125
S2B_781308830,0.7308580811525783,0.9926279193648759,0.23844247085624096
S2B_781537001,0.3173818904993306,0.03798777608318048,0.24558995240266443
S2B_781773955,0.3611416431698503,0.10564408803275376,0.7815445850874687
S2B_781792328,0.3173818904993306,0.03798777608318048,0.24558995240266443
S2B_781794816,0.4089144852986989,0.3016795462307118,0.24431228760713214
S2B_782126177,0.9153662611949157,0.24743241196916327,0.4610173149219312
S2B_782437536,0.6164147807090672,0.8560320135635371,0.746496803409083
S2B_782543811,0.9478633301171859,0.27308610591525523,0.32794368734365364
S2B_783441765,0.7119975058375283,0.034776704634127374,0.24529993031712338
S2B_783442767,0.9478633301171859,0.27308610591525523,0.32794368734365364
S2B_783917396,0.9630108123386374,0.22765468095994026,0.41575300031764273
S2B_784195666,0.9630108123386374,0.22765468095994026,0.41575300031764273
S2B_784264181,0.2367034766697591,NA,0.8061548745097584
S2B_784280563,0.6164147807090672,0.8560320135635371,0.746496803409083
S2B_784307803,0.4443234718472818,0.7700739474791047,0.5383532715556066
S2B_784543618,0.8553314243400462,0.7660841681841457,0.7713833861491246
S2B_784706234,0.29412525342977697,0.027788846985952048,0.24933044571006904
S2B_784723240,0.7934541044158064,0.02584060349035142,0.7361947522515337
S2B_784723289,0.046506858695198355,0.570389857991825,0.36598914929345705
S2B_784744871,0.6455606266802003,0.36423915781783844,0.9903548169140567
S2B_785026766,0.2824445298399818,0.022711380771909716,0.2830068404185137
S2B_785067146,0.5193309814808738,0.1349499382135653,0.3460075601192122
S2B_785074460,0.9007130690912915,0.7660841681841457,0.7974759468475469
S2B_785145745,0.36171520336505225,NA,0.901593144978666
S2B_785145768,0.5258090401773019,0.12766973467110254,0.3204420069741371
S2B_785188919,0.8573983484718496,0.08805228553480703,0.6778740422609711
S2B_785208751,0.3649802758221239,0.966901791645165,0.6394658498179099
S2B_785259379,0.18579631328368165,0.01983833525758887,0.3988988708247374
S2B_785272491,0.6159352131823824,0.01983833525758887,0.6376926567366182
