id,p_days_to_head,p_Height,p_Awns
S2D_459517523,0.9224211390995571,0.0024223525614631447,0.9665661617856073
S2D_461539295,0.874767190200588,5.8625782239113885e-5,0.9484815284888652
S2D_473987811,0.9928006163352792,0.0020093398966128133,0.7849154656792937
S2D_476346563,0.3055370483330422,0.09154102236774733,0.3498639350862418
S2D_526927997,0.9217462376795643,4.720483509479843e-5,0.17255328238590864
S2D_535564850,0.2500264408893526,0.11917557095052393,0.3083391607845235
S2D_544847028,0.8077562309807537,6.769859153840706e-5,0.05779305211361426
S2D_546429967,0.43661681316022427,0.050576407282456215,0.08817448704822882
S2D_555805070,0.1316165855302621,0.1786122378365491,0.030133439770078072
S2D_556333501,0.4020033641637446,2.9660333438109296e-4,0.13456179712149696
S2D_566838324,0.8560505372559244,0.23253315459224233,0.039038270645996895
S2D_566842732,0.41186239209692366,0.0016374364387225662,0.5398619123882602
S2D_566846074,0.010637644821794915,0.01824427524833915,0.0805450676898009
S2D_567781603,0.0017847877775999785,0.04656626733018171,0.8008795952200423
S2D_568358300,0.017539753539324698,0.2216712697798841,0.021688396528228886
S2D_570137836,0.7537253093029928,0.2491831149928754,0.09360899451418035
S2D_572256847,0.7542167125236647,5.317623211379841e-4,0.02399446067404175
S2D_572257428,0.2879020732418169,0.015256393496080881,0.15503520296278414
S2D_572734692,0.16249544262528823,4.4260195432226015e-4,0.007903903233373519
S2D_573951861,0.947970181581793,0.36857816272264243,0.027749339922003215
S2D_574118893,0.46966718487473524,4.590900083968158e-4,0.005383436391884942
S2D_574470577,0.9463455705711847,0.2661190247491846,0.4320177328210174
S2D_574820277,0.2936554441004902,0.0012188033223746444,0.011503323538581753
S2D_575705540,0.4122414080250262,3.5362386299312587e-4,0.010479197386058863
S2D_575764229,0.9896639263967062,0.34227570191046663,0.6497290387610917
S2D_577077229,0.43111083176279597,0.003982244085960895,0.12101632146191107
S2D_577134612,0.8862504239867366,0.2714853942635259,0.6616995746557188
S2D_577305754,0.2930373059101382,8.426823007476626e-4,0.017203796955561367
S2D_577550134,0.8504829503142481,0.5474273855764458,0.20365660589046347
S2D_578887214,0.89587129655142,0.468679687740871,0.1778292518820752
S2D_579060423,0.3848121228315994,0.0049973208566644715,0.11896400232361354
S2D_579060491,0.3324091180274116,2.155769967970614e-4,0.014496355293973561
S2D_579394852,0.3154397208186944,5.863839230299922e-4,0.0036299866717458286
S2D_579516530,0.814629697266019,0.02007506820023447,0.04733245855825839
S2D_579995750,0.002086613152320948,0.02748937930647779,0.02826268768493777
S2D_580006027,0.6005728268767716,0.5708429452367122,0.23837882021291043
S2D_580257481,0.8442331491476394,0.44917979347257353,0.2869724165761272
S2D_584545576,0.8954577816073539,0.4727644993008221,0.2869730165540086
S2D_585676594,0.8570640572995363,0.18287134296270294,0.7189989772067683
S2D_587006091,0.9200850941013431,0.31414492449227,0.41677359966413563
S2D_589071006,0.8964797423537002,0.048665189247976526,0.003184200091245337
S2D_589632415,0.9400158570649941,0.23396207773472966,0.007266913022141698
S2D_589755555,0.9676163781156557,0.006035253161871555,0.635458332242405
S2D_594832989,0.821210392034804,0.008344543900034569,0.7080273580838716
S2D_596912105,0.0809300967534423,0.7599621281668529,0.025710540601563765
S2D_597825782,0.35150020877350996,0.8466118730764737,0.8324840662084062
S2D_597851650,0.8550962964405427,0.058858918826962106,0.6311337670616306
S2D_598714880,0.10358110010135253,0.7627898173401135,0.025789247505983916
S2D_598716555,0.06963351400088624,0.7315305436867612,0.0010664380711429377
S2D_598851772,0.010225735836303146,0.6639249051281401,0.001746506686035995
S2D_599893656,0.12587716137890734,0.6572348556778735,0.037518650859394764
S2D_600322641,0.1988150044970915,0.38663170791160406,0.02986340065375567
S2D_600979547,0.07628662230051257,0.6327953880311299,0.018207603626837734
S2D_601256942,0.03288969376528899,0.5163605543045069,0.051087411940120085
S2D_601405549,0.3496660594815256,0.3323267842949825,0.8328767114994466
S2D_601604665,0.06116760937174716,0.4538893699228794,0.020077015556761616
S2D_601966610,0.08509949369746689,0.7299710094484491,0.02350035026767521
S2D_602734684,0.044869607558428046,0.8640750859340509,0.05915607731848781
S2D_603542687,0.417980353167103,0.8368133846304098,0.11448540891491948
S2D_603890573,0.30117047948791553,0.16789415883655454,0.8037466127088881
S2D_605914122,0.1058062276667332,0.2588032176962107,0.7147688590700028
S2D_606732012,0.044176378455325016,0.23722757166521966,0.616246223758694
S2D_607276368,0.046509349907900975,0.16040992784470087,0.9677435314350569
S2D_607965335,4.432881636990314e-4,0.4055657162179974,0.6837250208299982
S2D_609493868,0.044176378455325016,0.23722757166521966,0.616246223758694
S2D_610403372,0.5259170353919094,0.22645717675401106,0.3133169915737474
S2D_611226987,0.051063474290317976,0.22405682839239585,0.8182534858541141
S2D_612289657,0.13619386296052555,0.24776765186652552,0.8208419307329814
S2D_612367305,6.508693713561114e-8,0.03905740566396998,0.034860048211882426
S2D_613018748,0.007181855822848909,0.37015992321615476,0.07824406322037376
S2D_613018831,0.049197496554724066,0.3232154793782721,0.665794699780631
S2D_613127673,6.095861332495692e-8,0.20272776633760392,0.1038952442131076
S2D_619444428,0.23955037592179987,0.5342158632753633,0.4944290767706162
S2D_619541354,0.45689732033932784,0.009767649190617197,0.17784487884556122
S2D_620541571,0.005319268368473595,0.19685914511766156,0.3106374095239245
S2D_620582835,0.7198992660915315,0.0046799833313637676,0.008458297327764383
S2D_624860370,0.3261593665936463,0.5937347030519294,0.5118742625699269
S2D_626713576,0.0023559375512973734,0.1289021780103743,0.614209921994341
S2D_627351185,6.734503829008324e-4,0.933255503719467,0.8998785920696015
S2D_629509299,0.8598807089745623,0.027673259101042777,0.2959648748401433
S2D_630622904,1.3927922676834774e-4,0.972621564118468,0.0029027885521686466
S2D_631282719,0.23137772336353563,0.5482021604057633,0.098547347332299
S2D_633390425,7.233622677463251e-5,0.17051333634687035,0.5616743543118843
S2D_637425587,2.882213010334326e-4,0.7643333740051724,0.19327687295159546
S2D_640213613,0.43565852162865326,0.6080693381978441,0.10474074623425635
S2D_644521501,0.007361008652472476,0.2150316951516372,0.433869404499607
S2D_645313018,0.010463328549423587,0.22387604032955843,0.3339538220707049
S2D_647277192,0.006902559411717524,0.34193382895201774,0.053971592913026674
S2D_649780094,2.3779186345145674e-5,0.24543200542764326,0.10143013599502693
S2D_649880463,0.6998618034508024,0.014092044530072985,0.11667664091563486
S2D_650031976,2.3779186345145674e-5,0.24543200542764326,0.10143013599502693
S2D_651278056,0.026508047830282655,0.7737335146011339,0.976826674365088
S3A_79431,0.8943048361790571,0.6004607637390436,0.007089446634772413
S3A_97605,0.999195922967204,0.25455909612141536,0.9886779684169329
S3A_224609,0.6921002382006317,0.13914223127154152,7.324416880160479e-4
S3A_1286136,0.9049241432336594,0.5255487710398379,0.011962140613200084
S3A_1286721,0.959468864037662,0.10601348176499623,1.926619224985483e-4
S3A_1290596,0.6014347927664921,0.10927312779662386,0.022448030382371864
S3A_1395864,0.7786642934446444,0.5770018817552706,0.01358620104936432
S3A_6788415,0.9244839964483521,0.5034319742304898,0.01449314080679014
S3A_7256546,0.8861882270034743,0.18407032466861248,2.2541756006484733e-5
S3A_7902521,0.9240367834983214,0.9096621250550594,0.020612291210978906
S3A_8259642,0.9205463791117806,0.24837669764853992,0.024264527953274165
S3A_8593350,0.45962243383163426,0.8827167051279647,0.030262285568897363
S3A_8840662,0.3308612687794077,0.8570960834447796,0.41043208701336353
S3A_8999313,0.9088950537070482,0.7383356261518595,0.5210776158199495
S3A_9027685,0.3583580257093081,0.40844506456915297,0.13076848061587554
S3A_9437164,0.6651550568783342,0.10117406791921739,0.3470526155346014
S3A_11819561,0.36548465993046453,0.30958733516416254,0.0038911405023248436
S3A_11819619,0.784761454312389,0.7900288174539618,2.8288902190960795e-4
S3A_11898914,0.7361379340267856,0.5135085191138268,6.304267090686958e-5
S3A_12287307,0.7093473746059233,0.4624165528896834,6.839954696187418e-5
S3A_12487841,0.7014740607409307,0.044896857066296134,0.0041706659123550635
S3A_12921895,0.6101855327661848,0.05409207760843448,0.0028162509140111525
S3A_13261819,0.8587351483102983,0.1836399543282762,0.14699806900561777
S3A_13261822,0.7820139436245906,0.03831946180635959,5.479828794001762e-4
S3A_13517397,0.7119457239440532,0.05002334539032435,0.001136908301108299
S3A_13520324,0.8134163568396452,0.3881168902840797,1.0873783054847825e-6
S3A_13823336,0.8116792624265843,0.15343781819011004,7.727879427399422e-7
S3A_13957072,0.8587351483102983,0.1836399543282762,0.14699806900561777
S3A_15449284,0.882659891843738,0.17502381297993158,0.010214931334011272
S3A_15462580,0.688877490075511,0.3935214349355669,0.5814909658590953
S3A_15784205,0.8641483997464734,0.036509853778630426,0.8874472968612956
S3A_16424307,0.8359634855918368,0.21148134706771102,0.026022502733882295
S3A_19301092,0.5247791525576286,0.11313796666776887,0.5251924497191877
S3A_19493996,0.7869621259027596,0.041094524878777246,0.0027887466348711105
S3A_19494008,0.3622401145013946,4.891960660057663e-4,0.5996717429651406
S3A_19895298,0.9057774972124412,0.18888302016876068,0.027669042362223506
S3A_20359693,0.0772671964222184,0.0634266578866987,0.03246477686434024
S3A_20951817,0.0664459776168669,0.12791434275026103,0.014526584185272796
S3A_21265218,0.036933018192896454,0.03941784769476211,0.044719425513469496
S3A_21657467,0.048007701035950825,0.057600889532482026,0.018569687896891104
S3A_22200346,0.10765323189341279,1.227066741199513e-4,0.23447450965106212
S3A_22505423,0.13892571454543168,0.1304796513285508,0.8403931664922373
S3A_23227306,0.06034983266389553,0.7508452344962252,0.7526369208885224
S3A_23227362,0.7366129853711247,0.11730035009621526,0.04560489748351473
S3A_23394072,0.08017654496756788,0.14810229578483738,0.0034623075926379526
S3A_23651474,0.14618188787713093,0.31946448540253136,0.001619333252709463
S3A_24511329,0.020272198510807582,0.16635607621283793,0.1935006550526024
S3A_24787575,0.5586211055741992,0.8697161677388547,0.032397306906597756
S3A_24787623,0.731095930286995,0.6448313103362153,0.5145374323741458
S3A_24993876,0.2913704365336997,0.9384007581999183,0.8849270306672856
S3A_25047102,0.3303088909141435,0.740294007072124,0.9278903592735106
S3A_25049769,0.5959023309001619,0.7129322686641761,0.012561951302196533
S3A_25373823,0.5561906489258751,0.9728789541988763,0.6724402977103836
S3A_25896725,0.44378430575557504,0.7635572379026224,0.0847337573955679
S3A_25897502,0.3010756390162926,0.8962155526932065,0.13684705026275049
S3A_25922366,0.9386675721472024,0.4865402890053776,0.21779040939563066
S3A_26231960,0.8097591642975929,0.8907512073952775,0.542955924443339
S3A_26263459,0.6870413500907351,0.8502614004245244,0.7100430247880098
S3A_27286776,0.3717473051970763,0.5114881774439728,0.2868092244280828
S3A_27764494,0.2734143612134879,0.41370990732807456,0.011502732342870947
S3A_36658644,0.004610535744053886,0.19917479410489047,0.1283085180093808
S3A_36662369,0.08066865923591379,0.15466519508807983,0.9977590115457191
S3A_36678573,0.4306067811493016,0.2847502131957651,0.8143027515775485
S3A_36940914,0.020908084407706175,0.048307106693156576,0.6925586992498376
S3A_36940933,0.518105669542138,0.40935893802284773,0.5611632972392779
S3A_37231855,0.004610535744053886,0.19917479410489047,0.1283085180093808
S3A_37310660,0.046637930513510326,0.08549018901108238,0.8754767784461455
S3A_38114143,0.10208064570148685,0.07931532202557046,0.9609044273482972
S3A_39587875,0.00323404584674073,0.178708328285584,0.8121500786922689
S3A_41122269,0.19841777527603788,0.03935900898532109,0.8198076461625483
S3A_41376401,0.95192836865697394,0.28026605862274545,0.8121722750906434
S3A_44447732,0.8391303534900679,0.0024141484646803845,0.21092609497596349
S3A_45088175,0.18384991669012926,0.02247386694306059,0.009341480235545886
S3A_45937421,0.19620237445679356,0.2680514634523523,0.49396961716409515
S3A_46583043,0.17892454058702573,0.17001992017918693,0.5779646222083192
S3A_47492136,0.004610535744053886,0.19917479410489047,0.1283085180093808
S3A_47816091,0.004610535744053886,0.19917479410489047,0.1283085180093808
S3A_49316398,0.012539481979202939,0.12037472677779248,0.5421338368496167
S3A_49818373,0.004610535744053886,0.19917479410489047,0.1283085180093808
S3A_50891401,0.004610535744053886,0.19917479410489047,0.1283085180093808
S3A_51543269,0.12568730338846731,0.00409725173323325,0.01718695829026909
S3A_52350892,0.691960640352586,8.514031751056984e-4,0.024876991393888864
S3A_53257252,0.8263094166676408,0.0023929168474246644,0.010413108975869792
S3A_53554975,0.12044994545931945,0.0106414306608033,0.11426707791424373
S3A_53828528,0.11634103593030569,0.016103091086402458,0.062377019023072806
S3A_54656349,0.2806009625658599,0.14120176959896746,0.05380761175123228
S3A_54932535,0.015285515566743266,0.050594920491258286,0.0013138964274143322
S3A_55486363,0.013946002713282212,0.043050492817947095,0.008555545238198571
S3A_56156607,0.0016784983179174687,0.4013537151019403,0.22701802261994866
S3A_56775099,1.6189549519960895e-4,0.6761773002373614,0.23445436752798354
S3A_58949117,0.795260131416381,0.7098218579375242,0.8259219629990617
S3A_59429683,0.16416085939129757,0.07158061137765857,0.0044739434559135285
S3A_61240295,0.5497788864347759,0.1292217603158133,0.35619308333527244
S3A_67348475,0.04658656526662458,0.598556115286021,0.9373316065142159
S3A_68283065,0.027079114797990533,0.46019240876596723,0.9974083638621638
S3A_68537928,0.00899472955066477,0.3571953034156118,0.24092692530505333
S3A_69130629,0.6391609701683971,0.6875652863208442,0.8827054823114702
S3A_70729663,0.4427649298680697,0.014554760495031134,0.15176024018220133
S3A_71777176,0.5994796970361735,0.014222197046610005,0.06625862485124573
S3A_73513370,0.6399627879161843,0.02171818707107752,0.11298108426838069
S3A_76337389,0.6615172062118579,0.025526174525970932,0.10741705365396402
S3A_83774441,0.19252843463815902,0.00179276392545528,0.03927044692934824
S3A_97477102,0.42135838808003734,0.06571837934207875,0.13209635691056895
S3A_118353243,0.13231412374021068,0.04247209030041563,0.17149068631770378
S3A_127788278,0.51053221985827,0.8357951472464529,0.9538077710923727
S3A_128102805,0.5890421673764206,0.4790164532245359,0.3350830447681238
S3A_135524011,0.749999608082907,0.27119894268423606,0.9449960337418778
S3A_140060414,0.36652425804627187,0.11812055947111759,0.6678697055972425
S3A_141550691,0.46814041436217746,0.1523940614415158,0.9483897813565232
S3A_143491853,0.5394074435797249,0.35623414806330334,0.8690816336335607
S3A_156126717,0.8122672204210019,0.7644731216870178,0.0866019207583821
S3A_156882114,0.5725441466657566,0.1732554160200199,0.21031525180134225
S3A_256917448,0.059172544133309066,0.22866397208863856,0.4341821143700709
S3A_301203312,0.17652034408189438,0.6757308002049061,0.8121722750906465
S3A_478166110,0.046460852584526646,0.023312006885942455,0.03528264795606165
S3A_479474139,0.6738561289297047,0.05835701300468421,0.024959616082210784
S3A_479987026,0.9488890764183469,0.49872500514930185,0.9903057915386446
S3A_481523863,0.7723443262929321,0.0720526514815441,0.030758234769643213
S3A_482400332,0.04003468029653662,0.019337901183336392,0.032451849640474505
S3A_483743430,0.15833966131262808,0.0026345094249369066,0.007026370726320179
S3A_484722949,0.004377793839369694,0.30386505191049207,0.85220260954163
S3A_485014343,0.02466725876068547,0.22440830604233736,0.8269268658909903
S3A_485677750,0.018030878275986727,0.26623621168641237,0.9290805868755692
S3A_489195382,0.10674070968549171,0.0015452287318045857,0.04377563280359667
S3A_489311816,0.8802281894452357,0.023073587596149508,0.8093560074815332
S3A_489566961,0.7929912239822954,0.1971801619784845,0.9660584054240352
S3A_490149720,0.16445821144131545,0.0019802839075208443,0.07066142872549248
S3A_496620463,0.07468827860705267,0.016037977942353086,0.007981864770931664
S3A_496984493,0.08981880425871053,0.00413008593026613,0.03169769483802682
S3A_501789526,0.02209164308209883,0.027222621373229457,0.03430227761622553
S3A_510681430,0.21478156169424187,0.3538250293146461,0.07827767731258033
S3A_510840868,0.08946286519784598,0.24637996974557516,0.8598899966170372
S3A_511594570,0.16643423616523703,0.5029979976311454,0.6793333941528683
S3A_512321079,0.16206448476432994,0.48924597771872724,0.1142777074888764
S3A_512325376,0.036654648485688425,0.032260999169079936,2.718521089402951e-6
S3A_514105764,0.20773342248963247,0.4011561289303679,0.8516449318565198
S3A_515280601,0.2121920961733335,0.332354892044023,0.45240626745839463
S3A_515735536,0.1309873899435382,0.4584475991418733,0.028897968338309325
S3A_516238976,0.18755712277359085,0.4127041487673534,0.43316713614196145
S3A_516789450,0.5895861811461941,0.046783128530435925,0.004055743484822347
S3A_516793673,0.36839698385514363,0.680446069360803,0.517804635407354
S3A_517095339,0.2797214146239553,0.31926817937976526,0.07244691297937772
S3A_517668113,0.4013264816953387,0.40352329376547436,0.030113834026678325
S3A_518907688,0.40290631792228104,0.4661397115145324,0.029759955456257616
S3A_521594666,0.6947425349292574,0.06391058558382075,0.014178478229221095
S3A_522276760,0.27493749760971725,0.3836172137311086,0.8145540881746792
S3A_523159241,0.26206335055834795,0.28181452559830006,0.03249334535893387
S3A_525194014,0.8561144914928517,0.07219497961620232,0.012699377432462354
S3A_525879700,0.25388635972126283,0.41228931486211307,0.151116891136254
S3A_527839668,0.20757362567525658,0.34633267834533144,0.649197356182462
S3A_528591944,0.07813333994833838,0.13662544331391283,0.4334126723699928
S3A_530442322,0.66910496614817,0.1599613095766374,0.7670427173280957
S3A_531456006,0.16746208640950866,0.2838103854714774,0.7139103862210354
S3A_531914488,0.1718707468389951,0.47975491720224506,0.17648304663373457
S3A_532450133,0.6523351869915008,0.09036298295949385,0.0492849485380361
S3A_532468678,0.24393969400264945,0.36338706535724796,0.10232407839553774
S3A_532659494,0.22217277931953233,0.35469304637571974,0.8620828595853745
S3A_532659534,0.34175028288860865,0.41452466661063736,0.4327114703798145
S3A_533589765,2.377918635164622e-5,0.24543200557145353,0.10143016954150104
S3A_533637336,0.259763381683283,0.49138918589996905,0.6519776350304536
S3A_534992821,0.20792491238963692,0.4654906166484821,0.3395330748530141
S3A_539198714,0.416343176013684,0.3007281677435916,0.03874999864043555
S3A_540660642,0.24191079539666532,0.4694624616527858,0.7541066583783764
S3A_541206992,0.3456828303633275,0.3365000375418359,0.04855428563142669
S3A_541482881,0.8709331089763481,0.0643591215351257,0.008558133250775564
S3A_543728190,0.2162652342615713,0.20479001442761705,0.7906317829274343
S3A_544162633,0.1338429907806126,0.442974112419126,0.6241492334245591
S3A_544191568,0.9360182267529733,0.08724262095477557,0.016293085683958892
S3A_547991044,0.2910573968664989,0.6178437548914242,0.7389481346685859
S3A_547991091,0.3486933429646021,0.8114829360447502,0.3561906106745535
S3A_549424341,0.3799860351013309,0.7602031431234884,0.5026194926480259
S3A_550111508,0.42184947651017557,0.8252194310089653,0.7510408734449667
S3A_550540580,0.6157088828014413,0.9741567080624195,0.560361280944584
S3A_551411309,0.7457689265162774,0.9073134328105767,0.6807401541117479
S3A_552210908,0.7281485095957305,0.8755668980815743,0.5329654861028414
S3A_555334400,0.3992029661425297,0.9226885193762115,0.41115607941953913
S3A_556260101,0.3297761306211594,0.33218387747313005,0.6868267361019498
S3A_556341745,0.20154934007428932,0.3038739282411051,0.9920801755597086
S3A_557956827,0.22620736072105652,0.21462664051058392,0.9581261248505217
S3A_558884157,0.056458967076561825,0.24403215470974884,0.4336362196845014
S3A_559535884,0.09672739564123994,0.3714139402180139,0.6302093317961375
S3A_564431316,0.06903512592085603,0.20035821578883625,0.7668145929682657
S3A_565462045,0.10852392429493951,0.2755747374304097,0.668523102444637
S3A_567971108,0.11014440752122051,0.29197780667239565,0.6430865473056127
S3A_568445267,0.37133568764221747,0.20052986393902292,0.1522914058372305
S3A_570370705,0.2518704550624057,0.2613597950888487,0.09945579802765582
S3A_570671233,0.615574389961888,0.10649076712919592,0.025879642109613382
S3A_571025832,0.40424722724718287,0.2306994674652685,0.07559272415192081
S3A_574294444,0.30986919916562694,2.574341924325862e-4,0.960203630629608
S3A_575313873,0.960998886447593,0.11298900551376614,0.12089950048925042
S3A_579373891,0.028426507332486365,0.5919009999600118,0.5817662590521522
S3A_582451014,0.030831306105992672,0.4126883346022684,0.502094001204767
S3A_593991206,0.13208495077063948,0.022943624220774048,0.7466295251584761
S3A_603900770,0.002715772508960645,0.1101443126628154,0.12245201713390154
S3A_615589414,0.5210689043857851,0.9826117323046082,0.7375757975568706
S3A_617060163,0.721423073843505,0.08124671129949143,0.11772399811481828
S3A_617340619,0.5603986911833081,0.046121221774305304,0.06463828372063363
S3A_621010472,0.6563231338448954,0.1037578526905514,0.039146567160066995
S3A_621511951,0.43030110245272524,0.8954792542099839,6.470203366069839e-4
S3A_623272489,0.4553801831025136,0.4883134311532443,0.04052426895585708
S3A_623935828,0.4558907639086197,0.17137938420343754,0.17400347014793593
S3A_627864863,0.2902901103806711,0.5152473240859743,0.6521958990774125
S3A_628712890,0.6709954491407285,0.24072946415340607,0.5094246489580039
S3A_634947427,0.27328844209739955,0.17542889796546704,0.4273986823248904
S3A_647019905,0.3115912197638046,1.4172157697651234e-4,0.3211771943624742
S3A_649761451,0.09635449063882481,0.3983723517727079,0.07805967203934384
S3A_650197168,0.6749650551635915,0.7841985349446894,0.2317039402575136
S3A_651587697,0.09862617560314957,0.9652899259162646,0.4458863442732097
S3A_651997802,0.09389736177348586,0.9190278688878507,0.8159564141025839
S3A_652024317,0.7818708582424221,0.0466434864420221,0.4242837664668465
S3A_652580572,0.904580865242869,0.9014640883325686,0.29453029646041323
S3A_652910214,0.09644777388477277,0.9704161925344601,0.3018991950029303
S3A_653316705,0.11028302157160205,0.8878792546352942,0.3673383014915321
S3A_657100610,0.6913280054584168,0.7228898472579713,0.9663283769128221
S3A_658983974,0.1067210956083013,0.43697795689714813,0.053887988989894116
S3A_660013897,0.26113591130899055,0.7680126541434174,0.09631406747684028
S3A_660435805,0.008124362958177514,0.012910957572393496,0.3685233246186339
S3A_667351781,0.09968916877661034,0.9904100124774817,0.11401623524830645
S3A_667794614,0.11246933028425876,0.8156797273902708,0.29396364553665133
S3A_668872879,0.05588363257924985,0.7233727366174256,0.18246963161125587
S3A_668872894,0.12797801239454606,0.05137383111509537,0.6952646132394907
S3A_669564706,0.07996544734961059,0.8107081903079751,0.22095658923574066
S3A_670868518,0.12812891840233998,0.029481486206513658,0.9663283773458176
S3A_679643570,0.12812891840233998,0.029481486206513658,0.9663283773458176
S3A_680243246,0.12812891840233998,0.029481486206513658,0.9663283773458176
S3A_680743975,0.06611283429083362,0.07478042993112403,0.5985587551098801
S3A_681108251,0.12812891840233998,0.029481486206513658,0.9663283773458176
S3A_682000366,0.12812891840233998,0.029481486206513658,0.9663283773458176
S3A_682979640,0.880117013442961,0.35064979614013136,0.2731049875549841
S3A_683529670,0.7406429503887816,0.9429880101138983,0.021641978147202267
S3A_684697646,0.301696733162485,0.7157338977746108,0.05714764061752547
S3A_685289392,0.46309676843319403,0.6138077923775453,0.15937160343746115
S3A_686154470,0.08663240792864113,0.13897215061334892,0.06619729856790373
S3A_686200893,5.747508828687127e-4,0.5874138717670541,0.1519621095205539
S3A_686704245,4.299298962617972e-4,0.4692194967581127,0.21855039863100453
S3A_686787273,0.16954178802838893,0.4921730792755057,0.23285777490532505
S3A_687595945,7.54701082188765e-4,0.3676227915501268,0.17632875948421248
S3A_687645888,0.6139695933081998,0.5824199334919766,0.29453029613965204
S3A_688449924,0.9220647698048254,0.19501572292438002,0.69309731434470645
S3A_688626022,0.4748659224907126,0.40493278966289137,0.7010894733767744
S3A_690079714,6.679057214670602e-5,0.2723423924552878,0.4212511189348622
S3A_690695230,3.881861808896419e-5,0.2541227241336718,0.234677018387627
S3A_691294180,3.5218359856635024e-5,0.2259370983627795,0.5835689639477266
S3A_693443622,0.5543598496247961,0.410429731060051,0.800827568147908
S3A_694093007,5.1029989624418724e-5,0.18387341583743766,0.9996679860276632
S3A_694969407,0.714859901284211,0.41461537559728745,0.8101908893619731
S3A_695497271,5.18564939583625e-5,0.14496060309643452,0.6051047166457807
S3A_695671636,0.30570913520101406,0.8699498175347042,0.7697827485854842
S3A_695907283,1.890829507075404e-4,0.26741595017760333,0.5207589844815093
S3A_696210995,0.08778663479733441,0.6806967369512293,0.36588186382784926
S3A_696288285,1.9635433921537794e-4,0.1774134712423771,0.6370356786566871
S3A_697130580,0.04511981165883761,0.00808478992776544,0.011226815473499836
S3A_697273104,6.149476116663874e-4,0.307948263482318,0.46895532317878863
S3A_697273111,0.033143398159176184,0.3412471660973635,0.4177231994990809
S3A_697359851,0.39394901435466656,0.9700378565178349,0.43750192139634836
S3A_697359868,0.671132461292164,0.8543890618145322,0.3270190317869788
S3A_697568669,0.036331722679101695,0.38877215194285497,0.6180512636236808
S3A_697730773,0.7347184587755188,0.5164837177068624,0.5223872576031567
S3A_697732954,0.02035494458158063,0.049895537146812344,0.22525050340714203
S3A_698148585,0.5664999085693805,0.7094436486263714,0.5113821454918875
S3A_698524588,0.7812485983879894,0.778771157491239,0.3781871148841409
S3A_698531831,0.04080963881336752,0.7505764028539442,0.6513715107314919
S3A_698830127,0.7241532810153342,0.9125960685986891,0.3703144318760899
S3A_699104088,0.6202708257883917,0.7573152802603532,0.4456078075103631
S3A_699533327,0.5507155162853524,0.8909867897178778,0.7754730200480084
S3A_699576722,0.6360472831376014,0.11079072637021158,0.08757692321376319
S3A_700575840,0.8904634857756848,0.6674020298840035,0.6004448007854601
S3A_700757772,0.068771843614668,0.5018865429194386,0.038201948755933635
S3A_701264777,0.8386334137015948,0.60243528784071,0.6242258890970211
S3A_702919127,0.719800596283668,0.54528189881345,0.9517945676857256
S3A_702961747,0.3454891436819253,0.46436955738605756,0.7655399418379967
S3A_703907544,0.576752360278898,0.4674321236880584,0.7355571115444867
S3A_704044710,0.37910423711028274,0.4162883928926444,0.7653792695746859
S3A_705231937,0.9169761844214401,0.9734280084500271,0.7670410546028659
S3A_707169331,0.29587426639712233,0.8736651021602868,0.648927536250747
S3A_707814607,0.21658700675998693,0.24882524595439198,0.04784845733830007
S3A_707908137,0.30922253943491745,0.6562163505545267,0.7557576665788022
S3A_708355955,0.8096326445142471,0.9041192472207968,0.583230339651315
S3A_708525520,0.9138455778554296,0.05539461235291969,0.577454459624298
S3A_709469879,0.050921843804159005,0.06901067865119388,0.019260362265337984
S3A_709628467,0.9860174526753875,0.3718479068543048,0.7820935338568313
S3A_710130540,0.04101206393221568,0.1600091747222694,0.03221597764565712
S3A_710402175,0.17302662423051401,0.18941858961213984,0.035017137773046714
S3A_710431978,0.024088298579815128,0.06070520752340077,0.03527765454630216
S3A_710581382,0.1709790727678164,0.1744537449699991,7.506925343108015e-4
S3A_710870251,0.3504768400651206,0.669397856723726,0.7391834030025956
S3A_711088974,0.562835784119778,0.39403795310552403,0.7491028007208607
S3A_713676371,0.9517465069907607,0.9793714086581731,0.358289038103223
S3A_714298387,0.0033486801968417943,0.9642786564451868,0.6537954370075747
S3A_714357763,0.3222707127136317,0.2287289127063227,0.6870250787220482
S3A_715199388,0.4996840655966218,0.8203616317799902,0.7502089969999621
S3A_715444786,0.158561375104289,0.7123652059058769,0.2403649176782711
S3A_715967879,0.21363191908561,0.6187478937468506,0.26399822407744017
S3A_716253345,0.613488481053078,0.48049861701491037,0.27802448010946557
S3A_716878049,0.7587745051487981,0.28596126316400006,0.6125567206113431
S3A_716878115,0.3085908292144282,0.9074230338796379,0.7086683922995758
S3A_717289076,0.5777630266044478,0.40253764085060906,0.9298764121174934
S3A_717864159,0.07731805687965966,0.8321915549841565,0.8690423080438893
S3A_717946910,0.7637755486947462,7.532567549959986e-5,0.7300063084761592
S3A_718398729,0.09850468884545203,0.8334054760775094,0.4869746862648564
S3A_719302083,0.032296268169887864,0.9322057454468078,0.6662016780582957
S3A_719636554,0.04762350581089675,0.9519370058549013,0.5769776522106327
S3A_719763955,0.9986848257232026,0.0015513009848919111,0.4103047424756201
S3A_720487803,0.1710093617246012,0.779578136558394,0.2231258374506015
S3A_720487831,0.0641376628863832,0.5108168495467569,0.8143630428171703
