id,p_WeightOf1000Particles,p_SampleAreaAverage,p_WKAreaMedian,p_seeds_per_spikelet
S1B_629265096,0.18638460267105703,0.9957132435152947,0.7691400805866987,0.08607816700540964
S1B_629265115,0.19448665834767095,0.9517502972319808,0.80272382839383,0.0289492641356472
S1B_629265136,0.18638460267105703,0.9957132435152947,0.7691400805866987,0.08607816700540964
S1B_629304240,0.18638460267105703,0.9957132435152947,0.7691400805866987,0.08607816700540964
S1B_629602989,0.09857540996168632,0.011173943911992817,0.01951350393227002,0.013961904752904713
S1B_629656849,0.2531373283330331,0.10542829791768336,0.09520893812979031,0.25592318973120304
S1B_629664326,0.18638460267105703,0.9957132435152947,0.7691400805866987,0.08607816700540964
S1B_629723388,0.09857540996168632,0.011173943911992817,0.01951350393227002,0.013961904752904713
S1B_629770641,0.18638460275203267,0.9957131234106528,0.7691400803917285,0.08607816701671657
S1B_629855914,0.04094016089008852,0.00199267490709609,0.005410920399000462,0.029378489341606803
S1B_630296840,0.1483950682513111,0.010979782901413913,0.03345269160801464,0.030560965031541272
S1B_630323097,0.18638460267105703,0.9957132435152947,0.7691400805866987,0.08607816700540964
S1B_630654556,0.2531373283330331,0.10542829791768336,0.09520893812979031,0.25592318973120304
S1B_630677375,0.8879464013236373,0.8796155169482494,0.8802616762208648,0.6040066923250188
S1B_630700832,0.019675558968343825,5.882208686033547e-4,0.002460178190515053,0.009767268962682695
S1B_630925004,0.47682740843244786,0.28330723884284703,0.4411617509543597,0.13206319397757607
S1B_630930383,0.2931673488294914,0.11019777631568238,0.29962557702297016,0.47186201211202294
S1B_630932582,0.13123683590386706,0.009582503724078225,0.03845627532704091,0.015016658874325716
S1B_631117288,0.7260976915827213,0.03657512130685632,0.1352573046153235,6.144753461760564e-4
S1B_631119215,0.03247074208761071,0.001233480541227328,0.004900958474357221,0.009103272915134915
S1B_631203232,0.13123683590386706,0.009582503724078225,0.03845627532704091,0.015016658874325716
S1B_631257174,0.21168042537440743,0.9924170099651464,0.8629553798450748,0.0758046317907787
S1B_631718867,0.8879464024848305,0.8796155173865516,0.8802616774253909,0.6040056232320645
S1B_631767513,0.029648776636046814,0.28157499016792653,0.025652693071663072,0.2851103488052711
S1B_631816658,0.21168042550835392,0.9924170110233378,0.8629552790009114,0.07580463169634295
S1B_631904678,0.25405136411415824,0.03958287334401671,0.09681282332850359,0.006620367778025464
S1B_631967864,0.7482622740054976,0.04535233501146191,0.144194271861857,0.0016852415981901386
S1B_632007325,0.17726343390865482,0.9397722938235771,0.9093936724701279,0.13016233095966495
S1B_632024169,0.7768784947639059,0.69350144539614,0.8268515636563564,0.7158840602434742
S1B_632235564,0.1749231139711713,0.8712158877300258,0.7697977625965335,0.2137139960556907
S1B_632670387,0.1137478975063338,0.007128967958032635,0.028878147654534864,0.02449484635503353
S1B_632717102,0.6364804177817316,0.7674099607944161,0.5921039851858936,0.9939989003012203
S1B_632863835,0.17726343390865482,0.9397722938235771,0.9093936724701279,0.13016233095966495
S1B_633016872,0.1137478975063338,0.007128967958032635,0.028878147654534864,0.02449484635503353
S1B_633614841,0.2931673488294914,0.11019777631568238,0.29962557702297016,0.47186201211202294
S1B_634189247,0.15564728953390897,0.021070171016495824,0.05149737908876398,0.053669292533453136
S1B_634242953,0.15564728953390897,0.021070171016495824,0.05149737908876398,0.053669292533453136
S1B_634259334,0.40389225013494,0.8271126495901848,0.584279038051033,0.05588637867471278
S1B_634501704,0.792920217794202,0.07748407446664811,0.17006205586762513,0.019714696104196627
S1B_634501794,0.3571009747757552,0.16715709175336535,0.2509425915214774,0.20816552082915082
S1B_634611160,0.3571009747757552,0.16715709175336535,0.2509425915214774,0.20816552082915082
S1B_634752818,0.4346651488067511,0.19443223568675724,0.3307445769283154,0.22302083988046353
S1B_635513011,0.5138834120743738,0.33793764755932965,0.4314021700208951,0.07198353314377734
S1B_635546366,0.6403189702999499,0.4851658153751153,0.4522609754632638,0.04044214525798578
S1B_635795093,0.8233238733001336,0.8877413173252883,0.2955228562164473,0.7658144586094973
S1B_635795461,0.8667929312181133,0.7138338461697609,0.9194105068068177,0.1525190647120694
S1B_636098863,0.14477078513629713,0.017386098842564767,0.04084907660045135,0.05457439017914814
S1B_636262823,0.2806867749556145,0.03512274424912665,0.11139854219820884,0.05029289002675909
S1B_636316314,0.2806867749556145,0.03512274424912665,0.11139854219820884,0.05029289002675909
S1B_636444915,0.2806867749556145,0.03512274424912665,0.11139854219820884,0.05029289002675909
S1B_636739613,0.2806867749556145,0.03512274424912665,0.11139854219820884,0.05029289002675909
S1B_636796017,0.41861309233956057,0.8384105844142378,0.8371313382639669,0.04001163839860019
S1B_636840957,0.3246230273251828,0.02936790550696381,0.10570252405427914,0.1341917036436289
S1B_636860571,0.5819674387586472,0.05408324117263668,0.0973501002566883,0.009160555080200833
S1B_636964732,0.8161344076372677,0.6638963685530237,0.49890619487287036,0.015416839298966102
S1B_637252892,0.8161344076372677,0.6638963685530237,0.49890619487287036,0.015416839298966102
S1B_637252925,0.3982839080227839,0.8840544322865471,0.8750961244297263,0.11307912825242147
S1B_637367698,0.5819674387586472,0.05408324117263668,0.0973501002566883,0.009160555080200833
S1B_637502966,0.7212169521742636,0.3905197783904403,0.7153674581809318,0.14058907470067408
S1B_637594410,0.8879464013236373,0.8796155169482494,0.8802616762208648,0.6040066923250188
S1B_637881469,0.8879464013236373,0.8796155169482494,0.8802616762208648,0.6040066923250188
S1B_637894381,0.3982839080227839,0.8840544322865471,0.8750961244297263,0.11307912825242147
S1B_637901337,0.8879464024848305,0.8796155173865516,0.8802616774253909,0.6040056232320645
S1B_637942755,0.20682290417648713,0.03288377638135873,0.0953885264343163,0.06061890119649591
S1B_638095832,0.6409190556438863,0.6740722646470014,0.8685176678648352,0.1380503837913049
S1B_638095853,0.7314859152766426,0.5472467383494289,0.9925072254638195,0.3016301952815145
S1B_638202765,0.3153951152162872,0.047095104284537156,0.3076355925285513,0.04659035610726637
S1B_639043667,0.12238842804443048,0.013423685764532685,0.007258522460775071,0.03947630576152815
S1B_639415604,0.4227327437700734,0.08140697824004413,0.11979777695688242,0.1488763147791923
S1B_639427835,0.4689438123071018,0.7260463086095648,0.7116878807525837,0.0694724869707456
S1B_639427842,0.7983121069083252,0.7410207146737375,0.37752149050335426,0.37074994321639887
S1B_639448494,0.4689438123071018,0.7260463086095648,0.7116878807525837,0.0694724869707456
S1B_639499663,0.3781632696284929,0.030306726006488195,0.053513113539530886,0.027626907327237313
S1B_639499708,0.4689438123071018,0.7260463086095648,0.7116878807525837,0.0694724869707456
S1B_639808167,0.8879464024848305,0.8796155173865516,0.8802616774253909,0.6040056232320645
S1B_639813067,0.4689438123071018,0.7260463086095648,0.7116878807525837,0.0694724869707456
S1B_639920937,0.07678180202897877,0.028149424919495347,0.004637938729413874,0.5772679677258947
S1B_639940166,0.0757182914166615,0.01214643138589466,0.02690069861553491,0.2276849388346141
S1B_639940214,0.3781632696284929,0.030306726006488195,0.053513113539530886,0.027626907327237313
S1B_639941318,0.4689438123071018,0.7260463086095648,0.7116878807525837,0.0694724869707456
S1B_640156134,0.4924331394183784,0.6815110046050823,0.6751051719671302,0.02184999847524688
S1B_640481332,0.4924331394183784,0.6815110046050823,0.6751051719671302,0.02184999847524688
S1B_641140644,0.8439237439696753,0.5164204217952203,0.39602473649527437,0.1572970054267337
S1B_641631040,0.8439237439696753,0.5164204217952203,0.39602473649527437,0.1572970054267337
S1B_641650974,0.8439237439326048,0.5164204217941057,0.39602473649553616,0.15729700541217703
S1B_642491184,0.8439237439696753,0.5164204217952203,0.39602473649527437,0.1572970054267337
S1B_642616658,0.8439237439696753,0.5164204217952203,0.39602473649527437,0.1572970054267337
S1B_642709453,0.028930915685467646,0.1059790791059506,0.0032788425320049554,0.12374200007922578
S1B_642734956,0.8439237439696753,0.5164204217952203,0.39602473649527437,0.1572970054267337
S1B_642744840,0.028930915685467646,0.1059790791059506,0.0032788425320049554,0.12374200007922578
S1B_643024950,0.7655044492455764,0.5243095213733666,0.4351868309886082,0.10862086963755149
S1B_643024993,0.7655044492455764,0.5243095213733666,0.4351868309886082,0.10862086963755149
S1B_643177397,0.7655044493324561,0.524309521372872,0.4351868309774629,0.10862086952934617
S1B_643950958,0.15755479143656825,0.10128365295601686,0.03952503838995017,0.607176559556839
S1B_644278827,0.7655044492455764,0.5243095213733666,0.4351868309886082,0.10862086963755149
S1B_644342637,0.02893091624406724,0.10597907896090807,0.0032788425552447756,0.12374200038257005
S1B_644525646,0.02893091624406724,0.10597907896090807,0.0032788425552447756,0.12374200038257005
S1B_644548872,0.05338614257528387,0.3291252125371694,0.18201819352614498,0.48755864250117364
S1B_644598926,0.7655044492455764,0.5243095213733666,0.4351868309886082,0.10862086963755149
S1B_645139699,0.7655044492455764,0.5243095213733666,0.4351868309886082,0.10862086963755149
S1B_645502792,0.46984380073628684,0.4015392187731053,0.32321408270771856,0.06434101099193124
S1B_645514214,0.004531422058004015,0.02554815538876008,4.485478963234103e-4,0.3167109172697643
S1B_645623544,0.13773039814527846,0.24548379282878668,0.05776258670685791,0.92827449621607006
S1B_645623549,0.8879464024848305,0.8796155173865516,0.8802616774253909,0.6040056232320645
S1B_645727411,0.9208613354471561,0.7031189184072331,0.5000598160288963,0.25757105536857344
S1B_645760349,0.039068941277707804,0.2601903600396025,0.04421890499203298,0.10837861323450441
S1B_645790600,0.15981606769378257,0.10964502721627359,0.18056106514286963,0.4785601879551493
S1B_645944684,0.8879464024848305,0.8796155173865516,0.8802616774253909,0.6040056232320645
S1B_646167476,0.2605609817883907,0.7020179746080737,0.3374589097504507,0.05313589575243687
S1B_646178410,0.004531422058004015,0.02554815538876008,4.485478963234103e-4,0.3167109172697643
S1B_646178440,0.9841903410652666,0.6554624375869234,0.6509096768362381,0.14810102162223354
S1B_646466123,0.9841903410652666,0.6554624375869234,0.6509096768362381,0.14810102162223354
S1B_646472153,0.26056098192011407,0.7020179746350812,0.3374589097423166,0.05313589566414152
S1B_646777021,0.9996118082807104,0.6947612588255879,0.6480933602401941,0.07883303236379596
S1B_646887856,0.9996118082807104,0.6947612588255879,0.6480933602401941,0.07883303236379596
S1B_646920847,0.9996118082807104,0.6947612588255879,0.6480933602401941,0.07883303236379596
S1B_646954123,0.29379629654716044,0.7747417918685041,0.3624528828320389,0.03151082409902146
S1B_647146708,0.028930915685467646,0.1059790791059506,0.0032788425320049554,0.12374200007922578
S1B_647162033,0.8318129737082415,0.8488703337720787,0.8073329406712246,0.07791451514628249
S1B_647195634,0.1695300809387875,0.5097024118612479,0.23648124405270998,0.023516146786943627
S1B_647510112,0.8879464024848305,0.8796155173865516,0.8802616774253909,0.6040056232320645
S1B_647927661,0.8318129737082415,0.8488703337720787,0.8073329406712246,0.07791451514628249
S1B_648011442,0.8318129737082415,0.8488703337720787,0.8073329406712246,0.07791451514628249
S1B_648792451,0.8318129737082415,0.8488703337720787,0.8073329406712246,0.07791451514628249
S1B_649043492,0.8318129737082415,0.8488703337720787,0.8073329406712246,0.07791451514628249
S1B_649101502,0.0020016069945446454,0.050254717550703085,5.966435892803821e-4,0.3316238078093592
S1B_652463249,0.02219948464324368,0.26813729721104873,0.1444560160859368,0.7666913582773457
S1B_654116824,0.22846816491501873,0.6381953310358824,0.9543120347524332,0.36237502137756183
S1B_654531498,0.10285256048394782,0.2105441231465675,0.05089766452717843,0.512992028739718
S1B_654609783,0.09038888649313402,0.5053945149546502,0.5681261183119228,0.4573415234931604
S1B_654609871,0.09038888649313402,0.5053945149546502,0.5681261183119228,0.4573415234931604
S1B_654610816,0.22846816491501873,0.6381953310358824,0.9543120347524332,0.36237502137756183
S1B_654813637,0.10285256048394782,0.2105441231465675,0.05089766452717843,0.512992028739718
S1B_655067795,0.10285256048394782,0.2105441231465675,0.05089766452717843,0.512992028739718
S1B_655467626,0.10285256048394782,0.2105441231465675,0.05089766452717843,0.512992028739718
S1B_655468257,0.13203569657916073,0.07853777706506489,0.6747668806170366,0.61530152155913
S1B_655468370,0.10285256048394782,0.2105441231465675,0.05089766452717843,0.512992028739718
S1B_655589465,0.5759840356500403,0.8672843123123205,0.13990225767715314,0.8192458873924343
S1B_655725651,0.10285256048394782,0.2105441231465675,0.05089766452717843,0.512992028739718
S1B_655798536,0.12208811206733494,0.1270230726902924,0.5123916829466822,0.4330964274245508
S1B_655798556,0.13203569657916073,0.07853777706506489,0.6747668806170366,0.61530152155913
S1B_656213915,0.13203569657916073,0.07853777706506489,0.6747668806170366,0.61530152155913
S1B_656667673,0.09038888649313402,0.5053945149546502,0.5681261183119228,0.4573415234931604
S1B_656962902,0.30794616425730803,0.4633166025469727,0.04890319830393384,0.33819069925492173
S1B_658159240,0.8556130862548672,0.8338913024665566,0.9262479853733305,0.3327351881277244
S1B_658159257,0.9634273770246142,0.7512412032231575,0.7585342526625627,0.35277465490355175
S1B_658921256,0.1116882466994023,0.3814704199098883,0.3953095119792228,0.23022061307051708
S1B_660798416,0.1951812317982054,0.8766203905531488,0.6737374162034544,0.12859725927345333
S1B_661516836,0.17533673270667427,0.7410784479234852,0.4229306361725168,0.31860531935672215
S1B_662174435,0.552541926641378,0.7175724001002428,0.5837483086922596,0.034673388929371225
S1B_662492278,0.5526563206341824,0.6868133036038603,0.5697288528183375,0.03467528856574831
S1B_662640756,0.21761133217326087,0.7012250999056249,0.43167531580495977,0.12975638480207413
S1B_662822418,0.027565576652948877,0.10946514098825666,0.001166284290093244,0.26329187411473387
S1B_664017338,0.027565576652948877,0.10946514098825666,0.001166284290093244,0.26329187411473387
S1B_664275788,0.7176328994994652,0.879342292792349,0.5931478086652369,0.5952434856319657
S1B_664296231,0.6456779779563613,0.798513384805734,0.6444392457707689,0.028129737684576765
S1B_664777294,0.39423838610308226,0.5235466351513717,0.9503324762301445,0.27962501037269694
S1B_665062911,0.6605268639192147,0.6203352306659297,0.5756255269798913,0.04018418118464442
S1B_665268709,0.34116140242233495,0.20985839582774124,0.05699582154691519,5.675411493956108e-4
S1B_665291494,0.017026982019888372,0.4164863637743612,0.03141401591222503,0.018753171546416533
S1B_665293464,0.4262175404912171,0.49159199757246164,0.9008638341140867,0.2406729717209866
S1B_665410008,0.09924964619076514,0.8165438238586484,0.18944176247347413,0.021077143285761386
S1B_665462821,0.1287626830520113,0.8029832452561936,0.2813357781750506,0.11901139699284967
S1B_666639685,0.09635589555463922,0.6907918925839744,0.19546384861060545,0.046779075419701624
S1B_666845808,0.05229781662138751,0.7405869425909598,0.13074164410697026,0.19876308885186042
S1B_666993234,0.501316636907865,0.3535517942910187,0.4566266381665077,0.17176132733853183
S1B_667363860,0.4634200997920148,0.3489339116314282,0.4032398080401469,0.10501670138230733
S1B_667364522,0.3807875860580452,0.26502004953501646,0.3236431700674347,0.14867443421270654
S1B_667648982,0.4634200997920148,0.3489339116314282,0.4032398080401469,0.10501670138230733
S1B_667677221,0.4634200997920148,0.3489339116314282,0.4032398080401469,0.10501670138230733
S1B_668105538,1.3573060681432923e-4,0.1856895415382484,0.01966745292554493,0.4244791238024185
S1B_668200656,0.016811703940859648,0.5004385942255336,0.01020495560636421,0.09793512469920512
S1B_668430864,0.027823930155498968,0.618955266669748,0.01968843767790535,0.10298994908933755
S1B_668546008,0.15526464051379837,0.18727949615313344,0.0791188667283096,0.8564923638316686
S1B_668908737,0.11691475681221536,0.7958351305573239,0.45091184345706514,0.026299699602254957
S1B_669821798,0.0038925002589897937,0.010383195752632605,0.0017462840493211991,0.8975582493569607
S1B_669871127,0.0010032069392868792,0.07744643596471554,0.007215483524599746,0.4421491427216636
S1B_670173634,0.5877400532942532,0.551364547770304,0.45271617331138536,0.05539147285870954
S1B_670566303,0.7011122826216377,0.39120866443278535,0.4033603039755579,0.23471288893524472
S1B_670572385,0.08079689754386811,0.3696518160711889,0.07926513476056116,0.5712942012696403
S1B_670572412,0.15262363328538148,0.5572074422296096,0.1327537298564114,0.051717212990513385
S1B_670929707,0.1262393180323691,0.8135218087037486,0.018386469320921715,0.03010172301260559
S1B_670929735,0.17264653382966721,0.5503575282071443,0.03233295743994903,0.01816479950902326
S1B_671196413,0.005084571880583941,0.20218542672826725,0.012285265698805989,0.523204266096789
S1B_671351630,0.027565576652948877,0.10946514098825666,0.001166284290093244,0.26329187411473387
S1B_671468258,0.1646217047795688,0.3437157739292488,0.0562222358934948,0.0025424016840490684
S1B_672348726,0.1646217047795688,0.3437157739292488,0.0562222358934948,0.0025424016840490684
S1B_673502523,0.1545839177308191,0.3318925330948389,0.042251371517984276,0.0019723887043538437
S1B_673593968,0.16751428511657102,0.29574547178634164,0.03813812860429787,0.0010033720798012372
S1B_673741560,0.16119022380849923,0.7003121974049542,0.046526006191297556,0.0067385159465134905
S1B_673741569,0.16119022380849923,0.7003121974049542,0.046526006191297556,0.0067385159465134905
S1B_673889248,0.17201764316718254,0.3072698927091675,0.024411606667552304,4.3655353721468653e-4
S1B_673995681,0.09541453167260563,0.9959735775160374,0.028616683318834112,0.011458099927467902
S1B_674034526,0.20353195809295752,0.7278420981209652,0.08258535529661826,0.006446825796820754
S1B_674499696,0.15438016434259874,0.6963812601682078,0.054077668117354954,0.0140137428083184
S1B_674572854,0.15438016434259874,0.6963812601682078,0.054077668117354954,0.0140137428083184
S1B_675475029,0.19337867392275948,0.5954568685450139,0.12421840833306878,0.013104155826241559
S1B_675652302,0.4923633076695676,0.16467556398582717,0.234084437730778,6.944850659367738e-4
S1B_675675808,0.03721657494221925,0.0016414899433839652,0.002080035705511123,0.2244880569691357
S1B_676122142,0.2364438044645127,0.6545119284486768,0.14191289518062972,0.010809938240899028
S1B_676179113,0.3785363292924603,0.7516619536677571,0.6221411178748428,0.5156585927727225
S1B_676260406,0.8677141692537568,0.27721933297447215,0.3133289055548995,0.6262047085145089
S1B_676477766,0.18693866594480246,0.6765333477081144,0.10535110319502206,0.01171763497052539
S1B_676782576,0.1440715389598971,0.9924038280461929,0.06110139376381588,0.01532381352377158
S1B_676812644,0.14986113803647594,0.9610335000804062,0.06466246760902572,0.012432377534266
S1B_676950303,0.7162314706375318,0.737078522337079,0.9371383574597112,0.21824772060984352
S1B_676950314,0.3176710004741285,0.386532918509333,0.059738884999634846,0.0066984464658594615
S1B_677082782,0.15981606687024325,0.10964502604525268,0.18056106451615334,0.4785601860998933
S1B_677090913,0.5551223739183494,0.8145777503017799,0.8276073612879492,0.4384817381855206
S1B_677090971,0.1440715389598971,0.9924038280461929,0.06110139376381588,0.01532381352377158
S1B_677090973,0.2966914501998531,0.4482500714500274,0.4068211461700175,0.47596100917191486
S1B_677537869,0.1475119000235465,0.9995888675638696,0.0725655335294889,0.016156876308189436
S1B_677999985,0.15459925018419185,0.9777740685197365,0.08740816492317864,0.016017448499817125
S1B_678047013,0.05660901100972261,0.284499662817664,0.017913436730309183,0.040655290737877964
S1B_678073586,0.20893959897221204,0.6357021396031141,0.01935383902494328,0.10148604344227671
S1B_678140761,0.9998351926821412,0.403626253050822,0.22915172372356146,0.40783516877676285
S1B_678216726,0.9998351926821412,0.403626253050822,0.22915172372356146,0.40783516877676285
S1B_678254418,0.9998351926821412,0.403626253050822,0.22915172372356146,0.40783516877676285
S1B_678400174,0.43963068099106994,0.8578773293841098,0.058719407999343255,0.10937027898459027
S1B_678405141,0.9998351926821412,0.403626253050822,0.22915172372356146,0.40783516877676285
S1B_678416750,0.3683405981138598,0.3529200540859927,0.074558567969576,0.0036718821483956855
S1B_678479897,0.4840277506801912,0.46855007386592684,0.1228919694804461,0.004574613460656582
S1B_678813209,0.9998351926842103,0.40362625307423716,0.22915172372919612,0.4078351687808033
S1B_678832084,0.87926940496009,0.32904452433871834,0.15579518988188534,0.45366392084785356
S1B_679176976,0.32974691345109075,0.5049177462985239,0.08121248990477714,0.004532130267175242
S1B_679378576,0.8792694045810721,0.32904452435868703,0.1557951897982461,0.4536639208161031
S1B_679383883,0.5066150574502745,0.14086922011509703,0.14192782215454786,5.263452840581438e-4
S1B_679435269,0.569033173317047,0.1862083002149609,0.16979823745171974,4.2448315659570154e-4
S1B_679635820,0.8879464013236373,0.8796155169482494,0.8802616762208648,0.6040066923250188
S1B_679657210,0.505695062934443,0.47119377944219876,0.13745752647814935,0.8232171987162852
S1B_679657247,0.5056950634676893,0.47119377940006757,0.13745752654881757,0.8232171986987716
S1B_679657870,0.3598405893823001,0.2622470954145086,0.08494099203399642,7.166049789070855e-4
S1B_680160157,0.48286458775843444,0.43269478258093597,0.2777311606901876,0.0021017141869575278
S1B_680160172,0.5056950634676893,0.47119377940006757,0.13745752654881757,0.8232171986987716
S1B_680220089,0.7818791590939274,0.7900736388255054,0.9549089416288313,0.3477907291640199
S1B_680220119,0.7482558021546872,0.1716886619014966,0.6276355991436582,0.6986933193699805
S1B_680220810,0.15981606769378257,0.10964502721627359,0.18056106514286963,0.4785601879551493
S1B_680443095,0.5056950634676893,0.47119377940006757,0.13745752654881757,0.8232171986987716
S1B_680969967,0.3646765382100535,0.9297466548721804,0.9892756630254098,0.4885952290688663
S1B_680984680,0.3646765382100535,0.9297466548721804,0.9892756630254098,0.4885952290688663
S1B_681055590,0.4591081990739313,0.47024732505867106,0.19413284466914,0.003258879111181209
S1B_681076728,0.34843430358012495,0.4694815401220259,0.20798873605180523,0.0020061273597120717
S1B_681076729,0.3646765382100535,0.9297466548721804,0.9892756630254098,0.4885952290688663
S1B_681077251,0.3646765382100535,0.9297466548721804,0.9892756630254098,0.4885952290688663
S1B_681080202,0.31524267982742893,0.4151473735393626,0.3150595187099347,0.5902951513196386
S1B_681246490,0.3646765382100535,0.9297466548721804,0.9892756630254098,0.4885952290688663
S1B_681550467,0.3646765382100535,0.9297466548721804,0.9892756630254098,0.4885952290688663
S1B_681817273,0.34843430358012495,0.4694815401220259,0.20798873605180523,0.0020061273597120717
S1B_681834051,0.34843430358012495,0.4694815401220259,0.20798873605180523,0.0020061273597120717
S1B_681998766,0.4591081990739313,0.47024732505867106,0.19413284466914,0.003258879111181209
S1B_683036762,0.3484343026328709,0.4694815400114506,0.20798873611742769,0.002006127362734076
S1B_683043674,0.4628120593400613,0.5317665150497304,0.3521754416290227,0.38973378823022387
S1B_683107714,0.15981606769378257,0.10964502721627359,0.18056106514286963,0.4785601879551493
S1B_683150050,0.4591081990739313,0.47024732505867106,0.19413284466914,0.003258879111181209
S1B_683415189,0.5235441039640965,0.7835663988496621,0.8137510408511052,0.28318065298586625
S1B_683470876,0.3646765382100535,0.9297466548721804,0.9892756630254098,0.4885952290688663
S1B_683475048,0.4591081990739313,0.47024732505867106,0.19413284466914,0.003258879111181209
S1B_683479098,0.8568479215942633,0.31527109252956864,0.6777422008083356,0.021443294942650664
S1B_683479115,0.30158466708211545,0.25063466911512905,0.8453511325004901,0.09216145124209243
S1B_683479146,0.07632570047532684,0.04978514380488171,0.15499405122081664,0.0033987200481170967
S1B_683514242,0.1501489228499608,0.7545931360428015,0.011752975308991925,0.0010301524533925363
S1B_683589393,0.3151268399035388,0.2724349073437528,0.17178840184033586,0.0019206596614502816
S1B_686830584,0.07225191233418063,0.48887226064897893,0.25120260095725905,0.9520763418783016
S1B_686876645,0.43907573124934696,0.1985750045372016,0.09444541055717641,0.6305152293765123
S1B_687051983,0.43907573124934696,0.1985750045372016,0.09444541055717641,0.6305152293765123
S1B_687334531,0.43907573124934696,0.1985750045372016,0.09444541055717641,0.6305152293765123
S1B_687536156,0.43907573124934696,0.1985750045372016,0.09444541055717641,0.6305152293765123
S1B_687785608,0.43907573124934696,0.1985750045372016,0.09444541055717641,0.6305152293765123
S1B_687785710,0.4847886156005158,0.5712442906852566,0.9940711598906038,0.12879927300502628
S1B_687787482,0.43907573124934696,0.1985750045372016,0.09444541055717641,0.6305152293765123
S1B_688599131,0.1491646520666782,0.9336896720424362,0.022125886282766977,0.07715566629279319
S1B_688599135,0.2865447159627069,0.17860255941590736,0.20080245091231527,0.0044294090429500225
S1B_689439160,0.9935374384820734,0.07748940608085808,0.8035894829257618,0.06696329138447533
S1B_689783559,0.43907573124934696,0.1985750045372016,0.09444541055717641,0.6305152293765123
S1D_33991,0.011720615596354832,9.739765141947862e-4,0.012937302572313058,0.6722949420416795
S1D_305868,0.016884432407161556,0.009300511998143144,0.01735811224715522,0.5071173492498551
S1D_327879,0.15981606687024325,0.10964502604525268,0.18056106451615334,0.4785601860998933
S1D_392550,0.4880392247847758,0.46801573352237125,0.5962437380365773,0.45295668367600117
S1D_407091,0.4880392247847758,0.46801573352237125,0.5962437380365773,0.45295668367600117
S1D_2510391,0.1260029447172069,0.9509292627364487,0.260478528946231,0.1273842732772728
S1D_2672374,0.414039975073335,0.14910933180291444,0.31472751908919094,0.4067724100715744
S1D_2718695,0.4993898765421788,0.5406865954840487,0.6313999859733446,0.6686903148423198
S1D_2948257,0.40767036535351286,0.13450556550943388,0.3023895975607982,0.43607615852034365
S1D_3324533,0.473374272469242,0.6770696382228198,0.7259732804061152,0.30158410311999373
S1D_3864442,0.4202263758681821,0.5992738554827037,0.30053650627603296,0.16516538099912761
S1D_3969220,0.382318719625323,0.6950992495982145,0.3343974811151857,0.0882067697470254
S1D_3969266,0.382318719625323,0.6950992495982145,0.3343974811151857,0.0882067697470254
S1D_3969269,0.38231872014177326,0.6950992519916646,0.334397482444784,0.08820676942552137
S1D_5526769,0.3241704228663953,0.2234563368737267,0.24981828183664231,0.25702979088720107
S1D_7127403,0.8112500037623821,0.8528941696319792,0.6229000736309457,0.5778584039781753
S1D_7837627,0.7335694291453393,0.7234871775257867,0.1610258158288989,0.17036717286028782
S1D_7868939,0.8256064767326972,0.882554372286238,0.9015468681670227,0.6124417198822132
S1D_7868956,0.8719949074524139,0.7220826473365584,0.6009432428224676,0.20403809917707197
S1D_7868986,0.8879464024848305,0.8796155173865516,0.8802616774253909,0.6040056232320645
S1D_7945228,0.06493296359402019,0.045600628138168724,0.02518128242638235,0.18959456446058398
S1D_7945246,0.6096406512261888,0.49281675167102956,0.924494235692194,0.02090528792165816
S1D_7945261,0.5143345049681296,0.37904135025933117,0.594260648430396,0.028522568267684966
S1D_8798405,0.31851113863051744,0.2720874969776267,0.08764131616116194,0.7118119265968519
S1D_9029383,0.483422567664219,0.07697974047548717,0.06505175574892147,0.18868622581093866
S1D_9448538,0.15981606769378257,0.10964502721627359,0.18056106514286963,0.4785601879551493
S1D_11337800,0.4039104471895406,0.42776199463286524,0.3597182860058564,0.9827741103968585
S1D_11337822,0.4039104471895406,0.42776199463286524,0.3597182860058564,0.9827741103968585
S1D_11756332,0.7503419459541484,0.5483647751380218,0.5427465789323653,0.647124037105531
S1D_12149373,0.30379670612907966,0.0344226710188491,0.054874357083184125,0.27118742437234405
S1D_12149379,0.3748506172268822,0.32214774160728404,0.3064268890893689,0.28539143937599576
S1D_13262768,0.00856994030150883,0.06771770494336991,0.08944361262511955,0.04082207026481872
S1D_15336936,0.8031193010067865,0.8661649673894245,0.3522791253387425,0.20581773983275908
S1D_15336954,0.49573832062061074,0.570307326178602,0.8975268853981492,0.26471221892308544
S1D_17642273,0.5522705168783338,0.8644164098049312,0.8200277859920371,0.7527374905628194
S1D_17998327,0.013839697104356266,0.016664275388165353,0.0317282058946604,0.09257062059317432
S1D_17998787,0.6268608212825637,0.9507866005423566,0.39208620067878064,0.643757881918062
S1D_18065002,0.7496581482251667,0.9867453268811528,0.4938951663251917,0.8125398818647915
S1D_18223067,0.530385145517319,0.6661372462389106,0.8022788048984214,0.7770740786392797
S1D_18441378,0.2635043918205766,0.41960100190227934,0.6862372662710197,0.4789615627212326
S1D_18441437,0.5422582940493017,0.870140286122065,0.8328928066914134,0.19900543404764817
S1D_18445755,0.735380964599841,0.9587322135299077,0.5153184881983626,0.5315116547937965
S1D_19128281,0.8176649904853063,0.6409925155492339,0.27334788724563525,0.8219630613083915
