ID,Date,Time,ProductType,InstrumentID,CalibrationFile,SWVersion,SampleName,SampleComments,SampleError,SampleWeight,NumberOfParticles,WeightOf1000Particles,RiceType,RiceTypeCalculatedBy,LabLMedian,LabAMedian,LabBMedian,LabLMode,LabAMode,LabBMode,WKWeightPerc,BrokenWeightPerc,OutlierWeightPerc,ChalkyWeightPerc,LightChalkyWeightPerc,TotalChalkyWeightPerc,BlackWeightPerc,RedWeightPerc,YellowWeightPerc,GreenWeightPerc,OtherWeightPerc,LongRiceWeightPerc,MediumRiceWeightPerc,ShortRiceWeightPerc,WKNumber,BrokenKernelsNumber,OutlierNumber,ChalkyKernelsNumber,LightChalkyKernelsNumber,TotalChalkyKernelsNumber,BlackKernelsNumber,RedKernelsNumber,YellowKernelsNumber,GreenKernelsNumber,OtherKernelsNumber,LongRiceNumber,MediumRiceNumber,ShortRiceNumber,WKPerc,BrokenKernelsPerc,OutlierKernelsPerc,ChalkyKernelsPerc,LightChalkyKernelsPerc,TotalChalkyKernelsPerc,BlackKernelsPerc,RedKernelsPerc,YellowKernelsPerc,GreenKernelsPerc,OtherKernelsPerc,LongRiceKernelsPerc,MediumRiceKernelsPerc,ShortRiceKernelsPerc,SampleLengthAverage,SampleWidthAverage,SampleAreaAverage,SampleLWAverage,WKWidthAverage,WKLengthAverage,WKAreaAverage,WKLWAverage,SampleWidthMedian,SampleLengthMedian,SampleAreaMedian,WKWidthMedian,WKLengthMedian,WKAreaMedian,SampleWidthSTDEV,SampleLengthSTDEV,SampleAreaSTDEV,WKWidthSTDEV,WKLengthSTDEV,WKAreaSTDEV,BrokenThreshold,OutlierThresholdWidth,OutlierThresholdLength,OutlierThresholdArea,OutlierThresholdLW,BrokenDefinedAsFailPerc,ChalkyDefinedAsFailPerc,LightChalkyDefinedAsFailPerc,BlackDefinedAsFailPerc,RedDefinedAsFailPerc,YellowDefinedAsFailPerc,GreenDefinedAsFailPerc,OtherDefinedAsFailPerc,ChalkyLabMin,ChalkyLabMax,LightChalkyLabMin,LightChalkyLabMax,BlackLabMin,BlackLabMax,RedLabMin,RedLabMax,YellowLabMin,YellowLabMax,GreenLabMin,GreenLabMax,OtherColorLabMin,OtherColorLabMax,LongRiceUSDAMin,LongRiceUSDAMax,MediumRiceUSDAMin,MediumRiceUSDAMax,ShortRiceUSDAMin,ShortRiceUSDAMax,AverageWKChalkyPercentage,std_l,std_a,std_b,sampleAveragePerimeter
27,2022_7_5,19:40:1,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-11_14-12-4_Ap,,,6.400,381,31.032,Mixed,L/W,64.310,8.000,27.000,67.840,8.000,30.000,76.611,23.389,1.394,5.816,25.128,30.944,0.000,0.000,0.000,0.236,0.231,0.000,22.397,52.819,158,215,8,72,122,194,0,0,0,8,6,0,55,103,41.470,56.430,2.100,18.898,32.021,50.919,0.000,0.000,0.000,2.100,1.575,0.000,14.436,27.034,3.911,2.298,7.414,1.702,3.133,5.822,13.381,1.887,2.297,3.529,5.623,3.218,5.931,13.960,0.931,1.908,5.755,0.503,0.704,3.522,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,2.359,8.065,3.951,8.867,10.691
28,2022_7_5,19:41:43,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-5_14-13-1_Ap,,,7.700,381,30.405,Mixed,L/W,62.750,8.000,27.000,63.140,8.000,30.000,84.107,15.893,0.431,2.582,17.804,20.386,0.095,0.022,0.000,0.137,0.954,0.000,35.228,48.448,213,166,2,34,106,140,1,1,0,6,17,0,102,111,55.906,43.570,0.525,8.924,27.822,36.746,0.262,0.262,0.000,1.575,4.462,0.000,26.772,29.134,4.379,2.491,8.942,1.758,3.081,5.816,13.341,1.915,2.581,4.654,8.418,3.168,6.000,13.783,0.887,1.818,5.839,0.505,0.729,3.622,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,1.333,6.303,3.448,7.949,11.823
29,2022_7_5,19:43:27,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-163_14-13-2_Ap,,,11.900,396,32.940,Mixed,L/W,52.940,10.000,31.000,47.060,10.000,35.000,97.436,2.564,0.576,0.095,1.328,1.423,4.118,0.000,0.000,0.076,0.487,0.000,48.479,48.382,352,39,5,3,11,14,16,0,0,4,8,0,214,138,88.889,9.848,1.263,0.758,2.778,3.536,4.040,0.000,0.000,1.010,2.020,0.000,54.040,34.848,5.528,2.841,11.839,1.946,2.989,5.863,12.876,1.993,2.984,5.875,12.642,3.059,5.963,13.236,0.644,1.165,4.098,0.460,0.544,2.895,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.054,4.770,2.610,4.679,14.153
30,2022_7_5,19:44:55,GRAINS,147,WHEAT,  7.0.30 ,Kin22_SS8641_14-13-3_Am,,,12.000,378,34.155,Mixed,L/W,60.000,8.000,29.000,59.610,8.000,30.000,98.194,1.806,0.173,0.074,2.037,2.111,0.179,0.000,0.000,0.017,0.245,0.000,25.379,72.642,345,31,2,2,14,16,3,0,0,1,4,0,115,230,91.270,8.201,0.529,0.529,3.704,4.233,0.794,0.000,0.000,0.265,1.058,0.000,30.423,60.847,5.413,2.990,12.288,1.810,3.118,5.681,13.158,1.836,3.155,5.673,13.424,3.202,5.730,13.878,0.577,1.016,3.690,0.359,0.457,2.384,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.056,5.162,2.000,4.163,14.120
31,2022_7_5,19:46:51,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-31_14-13-4_Ap,,,9.100,341,29.137,Mixed,L/W,53.730,10.000,31.000,47.060,9.000,35.000,96.698,3.302,0.578,0.000,2.236,2.236,2.472,0.000,0.000,0.131,0.093,0.000,60.515,35.605,302,35,4,0,12,12,14,0,0,4,2,0,207,95,88.563,10.264,1.173,0.000,3.519,3.519,4.106,0.000,0.000,1.173,0.587,0.000,60.704,27.859,5.535,2.835,11.847,1.952,2.961,5.846,12.846,1.998,2.956,5.857,12.556,3.057,5.941,13.097,0.599,1.131,4.088,0.445,0.635,3.044,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.007,5.061,2.672,4.452,14.229
32,2022_7_5,19:48:54,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-49_14-14-1_Ap,,,11.600,307,39.968,Mixed,L/W,60.780,9.000,30.000,63.140,8.000,33.000,98.542,1.458,0.176,0.022,1.655,1.677,0.000,0.000,0.000,0.067,0.000,0.000,36.352,62.015,286,19,2,1,12,13,0,0,0,2,0,0,115,171,93.160,6.189,0.651,0.326,3.909,4.235,0.000,0.000,0.000,0.651,0.000,0.000,37.459,55.700,6.118,3.288,14.804,1.861,3.391,6.357,15.595,1.886,3.426,6.385,15.757,3.462,6.430,15.989,0.567,1.048,3.900,0.347,0.491,2.561,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.080,3.593,2.054,3.719,15.719
33,2022_7_5,19:50:18,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-13_14-14-2_Ap,,,11.700,343,36.969,Mixed,L/W,59.220,10.000,32.000,59.220,10.000,35.000,97.637,2.363,0.342,0.192,2.226,2.418,0.064,0.000,0.000,0.043,0.000,0.000,11.831,85.464,309,31,3,5,14,19,1,0,0,3,0,0,49,260,90.087,9.038,0.875,1.458,4.082,5.540,0.292,0.000,0.000,0.875,0.000,0.000,14.286,75.802,5.537,3.119,13.014,1.775,3.262,5.815,14.014,1.792,3.324,5.804,14.206,3.347,5.865,14.571,0.598,1.033,3.986,0.362,0.520,2.638,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.043,4.688,2.398,4.878,14.491
34,2022_7_5,19:52:26,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-2_14-14-3_Ap,,,11.100,332,39.748,Mixed,L/W,57.250,10.000,30.000,59.220,10.000,33.000,95.609,4.391,0.657,0.088,4.183,4.271,2.083,0.000,0.000,0.116,0.938,0.000,33.326,61.626,267,60,5,3,29,32,9,0,0,5,14,0,100,167,80.422,18.072,1.506,0.904,8.735,9.639,2.711,0.000,0.000,1.506,4.217,0.000,30.120,50.301,5.568,3.023,12.989,1.842,3.346,6.239,15.289,1.879,3.311,6.183,14.852,3.422,6.324,15.625,0.822,1.543,5.470,0.393,0.544,2.923,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.203,5.441,3.281,5.976,14.560
35,2022_7_5,19:54:6,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-186_14-14-4_Ap,,,9.400,242,40.153,Mixed,L/W,59.220,9.000,28.000,59.610,8.000,30.000,99.102,0.898,0.043,0.083,1.353,1.436,0.518,0.000,0.000,0.000,0.043,0.000,24.110,74.949,232,9,1,2,5,7,2,0,0,0,1,0,60,172,95.868,3.719,0.413,0.826,2.066,2.892,0.826,0.000,0.000,0.000,0.413,0.000,24.793,71.074,5.895,3.266,14.535,1.805,3.330,6.029,15.005,1.818,3.379,6.024,15.417,3.396,6.048,15.545,0.465,0.836,3.320,0.308,0.491,2.416,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.082,4.173,1.756,3.713,15.422
36,2022_7_5,19:55:34,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-55_14-15-1_Ap,,,5.700,290,21.041,Medium,L/W,54.120,9.000,31.000,47.060,10.000,35.000,96.347,3.653,1.488,0.000,1.806,1.806,1.829,0.000,0.000,0.094,0.392,0.000,82.983,11.876,261,23,6,0,7,7,5,0,0,3,2,0,232,29,90.000,7.931,2.069,0.000,2.414,2.414,1.724,0.000,0.000,1.034,0.690,0.000,80.000,10.000,5.310,2.459,9.703,2.159,2.538,5.533,10.312,2.210,2.514,5.536,10.155,2.559,5.598,10.377,0.475,0.907,2.857,0.368,0.507,2.181,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.001,4.865,2.114,3.905,13.255
37,2022_7_5,19:56:48,GRAINS,147,WHEAT,  7.0.30 ,Kin22_NC8248-1_14-15-2_Ap,,,6.500,181,40.230,Mixed,L/W,62.750,8.000,26.000,65.880,8.000,26.000,96.551,3.449,0.000,0.546,2.696,3.242,0.000,0.000,0.000,0.149,0.055,0.000,35.029,61.522,156,25,0,4,7,11,0,0,0,5,1,0,59,97,86.188,13.812,0.000,2.210,3.867,6.077,0.000,0.000,0.000,2.762,0.552,0.000,32.597,53.591,5.580,3.056,12.996,1.826,3.257,6.074,14.505,1.874,3.203,6.044,13.849,3.278,6.135,14.409,0.663,1.346,4.416,0.302,0.459,2.190,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.127,3.699,2.217,4.593,14.459
38,2022_7_5,19:58:0,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-22_14-15-3_Ap,,,7.100,207,34.881,Mixed,L/W,63.140,8.000,28.000,65.880,7.000,30.000,99.240,0.760,0.000,0.027,2.440,2.467,0.000,0.000,0.000,0.025,0.000,0.000,48.833,50.406,202,5,0,1,6,7,0,0,0,1,0,0,110,92,97.585,2.415,0.000,0.483,2.899,3.382,0.000,0.000,0.000,0.483,0.000,0.000,53.140,44.444,6.176,3.140,14.083,1.967,3.165,6.262,14.320,2.009,3.207,6.362,14.314,3.216,6.379,14.503,0.497,0.747,3.244,0.447,0.487,2.870,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.031,3.794,1.547,3.176,15.591
39,2022_7_5,19:59:8,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-17_14-15-4_Ap,,,8.200,308,32.547,Mixed,L/W,59.220,9.000,30.000,59.220,10.000,33.000,93.274,6.726,1.542,0.326,12.267,12.593,0.037,0.000,0.000,0.065,0.026,0.000,39.138,52.594,235,65,8,6,67,73,1,0,0,3,1,0,117,118,76.299,21.104,2.597,1.948,21.753,23.701,0.325,0.000,0.000,0.974,0.325,0.000,37.987,38.312,5.295,2.807,11.268,1.886,3.102,5.960,13.474,1.945,2.974,5.910,12.372,3.177,6.056,13.868,0.733,1.415,4.768,0.420,0.520,2.745,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.650,5.655,2.796,6.301,13.771
40,2022_7_5,20:0:13,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-26_14-16-1_Ap,,,10.100,304,37.990,Mixed,L/W,61.180,8.000,28.000,63.140,8.000,30.000,97.045,2.955,0.697,0.145,7.737,7.882,1.122,0.000,0.000,0.163,0.190,0.000,13.948,82.400,258,41,5,4,42,46,4,0,0,3,5,0,46,212,84.868,13.487,1.645,1.316,13.816,15.132,1.316,0.000,0.000,0.987,1.645,0.000,15.132,69.737,5.474,3.082,12.870,1.776,3.330,5.960,14.582,1.802,3.362,5.911,14.156,3.438,6.025,15.160,0.731,1.362,4.948,0.387,0.587,2.925,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.345,4.678,2.337,4.877,14.375
41,2022_7_5,20:1:41,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-59_14-16-2_Ap,,,10.400,374,32.671,Mixed,L/W,52.160,10.000,32.000,47.060,10.000,35.000,95.187,4.813,1.468,0.205,3.521,3.726,9.444,0.000,0.000,0.017,0.322,0.000,62.468,31.251,303,61,10,3,31,34,40,0,0,1,7,0,220,83,81.016,16.310,2.674,0.802,8.289,9.091,10.695,0.000,0.000,0.267,1.872,0.000,58.824,22.193,5.578,2.771,11.729,2.013,2.989,6.154,13.510,2.095,2.936,6.131,13.002,3.050,6.263,13.919,0.702,1.457,4.804,0.479,0.638,3.157,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.225,5.606,2.861,5.703,14.286
42,2022_7_5,20:3:7,GRAINS,147,WHEAT,  7.0.30 ,Kin22_Hilliard_14-16-3_Ap,,,8.100,241,37.203,Mixed,L/W,60.000,10.000,32.000,63.140,10.000,35.000,97.370,2.630,0.888,0.109,3.880,3.989,0.000,0.000,0.000,0.124,0.000,0.000,27.083,69.399,212,24,5,3,20,23,0,0,0,5,0,0,71,141,87.967,9.959,2.075,1.245,8.299,9.544,0.000,0.000,0.000,2.075,0.000,0.000,29.461,58.506,5.745,3.097,13.260,1.855,3.279,6.075,14.499,1.863,3.281,6.048,14.370,3.336,6.120,14.932,0.640,1.093,4.057,0.323,0.458,2.253,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.238,4.306,2.554,4.880,14.837
43,2022_7_5,20:4:20,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-175_14-16-4_Ap,,,7.300,235,35.054,Mixed,L/W,60.390,9.000,30.000,59.220,10.000,33.000,93.157,6.843,0.296,0.000,10.346,10.346,0.000,0.000,0.000,0.024,0.263,0.000,23.039,69.823,194,39,2,0,38,38,0,0,0,1,3,0,59,135,82.553,16.596,0.851,0.000,16.170,16.170,0.000,0.000,0.000,0.426,1.277,0.000,25.106,57.447,5.592,3.101,12.789,1.803,3.264,6.035,14.289,1.867,3.289,5.923,13.799,3.377,6.041,14.616,0.601,1.147,4.358,0.418,0.552,2.994,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.421,3.312,1.967,4.120,14.625
44,2022_7_5,20:5:37,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-177_14-17-1_Ap,,,8.400,292,36.790,Mixed,L/W,61.180,7.000,27.000,65.880,7.000,27.000,90.224,9.776,1.245,0.807,11.603,12.410,0.036,0.027,0.000,0.108,0.413,0.000,21.491,67.487,206,80,6,11,53,64,1,1,0,3,5,0,58,148,70.548,27.397,2.055,3.767,18.151,21.918,0.342,0.342,0.000,1.027,1.712,0.000,19.863,50.685,5.097,2.906,11.514,1.754,3.264,5.943,14.433,1.842,3.167,5.666,12.896,3.344,6.062,14.703,0.826,1.514,5.651,0.469,0.678,3.600,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.380,4.842,2.271,5.738,13.664
45,2022_7_5,20:7:15,GRAINS,147,WHEAT,  7.0.30 ,Kin22_GA05450-EL52_14-17-2_Ap,,,7.300,244,34.898,Mixed,L/W,62.350,8.000,29.000,63.140,8.000,30.000,94.655,5.345,0.459,0.533,9.813,10.346,0.000,0.000,0.000,0.020,0.220,0.000,19.429,74.768,198,42,4,10,33,43,0,0,0,1,1,0,46,152,81.148,17.213,1.639,4.098,13.525,17.623,0.000,0.000,0.000,0.410,0.410,0.000,18.852,62.295,5.315,2.967,11.912,1.791,3.218,5.867,13.762,1.832,3.195,5.797,13.414,3.315,5.946,14.153,0.675,1.333,4.649,0.356,0.567,2.690,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.506,4.516,2.176,5.744,13.900
46,2022_7_5,20:8:39,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-24_14-17-3_Ap,,,9.100,346,34.792,Mixed,L/W,61.570,9.000,29.000,63.140,8.000,30.000,90.995,9.005,1.068,1.407,10.423,11.830,0.018,0.000,0.000,0.134,0.508,0.000,17.765,72.001,238,99,9,16,65,81,1,0,0,6,8,0,60,177,68.786,28.613,2.601,4.624,18.786,23.410,0.289,0.000,0.000,1.734,2.312,0.000,17.341,51.156,4.985,2.772,10.828,1.798,3.217,5.963,14.070,1.879,3.109,5.700,12.445,3.346,6.064,14.671,0.864,1.653,5.636,0.454,0.585,3.153,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.971,6.013,3.066,6.799,13.231
47,2022_7_5,20:9:56,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-4_14-17-4_Ap,,,8.700,295,34.945,Mixed,L/W,60.780,8.000,27.000,59.220,8.000,28.000,91.579,8.421,1.087,0.417,8.272,8.689,0.218,0.000,0.000,0.025,0.161,0.000,29.651,60.842,228,61,6,3,49,52,1,0,0,1,3,0,90,138,77.288,20.678,2.034,1.017,16.610,17.627,0.339,0.000,0.000,0.339,1.017,0.000,30.508,46.780,5.345,2.934,11.783,1.822,3.165,5.943,13.767,1.910,3.118,5.833,12.624,3.282,6.079,14.431,0.741,1.339,4.905,0.524,0.669,3.449,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.399,5.368,2.583,5.012,14.047
48,2022_7_5,20:10:57,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-1_14-18-1_Ap,,,5.700,189,35.503,Mixed,L/W,61.180,7.000,26.000,59.610,7.000,27.000,94.051,5.949,1.206,0.517,8.887,9.404,0.000,0.000,0.000,0.000,0.310,0.000,27.599,65.245,151,33,5,4,23,27,0,0,0,0,4,0,57,94,79.894,17.460,2.646,2.116,12.169,14.285,0.000,0.000,0.000,0.000,2.116,0.000,30.159,49.735,5.495,2.941,12.221,1.868,3.201,6.022,14.172,1.910,3.150,5.901,13.374,3.281,6.088,14.368,0.733,1.297,4.964,0.477,0.619,3.274,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.400,4.513,2.214,4.929,14.286
49,2022_7_5,20:12:23,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-50_14-18-2_Ap,,,10.700,355,38.303,Mixed,L/W,62.750,8.000,29.000,63.140,10.000,30.000,93.074,6.926,1.348,1.172,12.829,14.001,0.033,0.075,0.000,0.145,0.148,0.000,49.619,42.106,260,83,12,23,59,82,1,1,0,6,2,0,152,108,73.239,23.380,3.380,6.479,16.620,23.099,0.282,0.282,0.000,1.690,0.563,0.000,42.817,30.423,5.465,2.889,12.280,1.892,3.271,6.360,15.322,1.966,3.199,6.226,14.588,3.410,6.463,15.952,0.845,1.748,5.958,0.454,0.665,3.354,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.723,5.721,2.987,6.781,14.275
50,2022_7_5,20:13:27,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-9_14-18-3_Ap,,,10.800,321,39.217,Mixed,L/W,62.350,9.000,29.000,63.140,10.000,30.000,92.596,7.404,0.937,0.872,10.329,11.201,0.000,0.000,0.000,0.000,0.182,0.000,30.159,61.501,255,59,7,10,54,64,0,0,0,0,1,0,94,161,79.439,18.380,2.181,3.115,16.822,19.937,0.000,0.000,0.000,0.000,0.312,0.000,29.283,50.156,5.697,3.140,13.208,1.814,3.380,6.272,15.244,1.880,3.316,6.141,14.300,3.478,6.301,15.985,0.721,1.352,5.097,0.467,0.654,3.311,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.636,4.964,2.233,5.422,14.833
51,2022_7_5,20:14:37,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-197_14-18-4_Ap,,,11.500,328,39.173,Mixed,L/W,58.430,9.000,29.000,59.220,10.000,30.000,95.036,4.964,0.000,0.000,5.496,5.496,1.664,0.027,0.000,0.040,0.254,0.000,48.526,46.510,279,49,0,0,33,33,7,1,0,2,4,0,156,123,85.061,14.939,0.000,0.000,10.061,10.061,2.134,0.305,0.000,0.610,1.220,0.000,47.561,37.500,5.725,3.084,13.356,1.857,3.257,6.210,14.899,1.919,3.254,6.172,14.573,3.374,6.273,15.312,0.597,1.298,4.581,0.349,0.558,2.767,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.133,4.510,2.262,4.799,14.882
52,2022_7_5,20:16:6,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-189_14-19-1_Ap,,,12.900,324,42.307,Mixed,L/W,61.570,9.000,30.000,63.140,8.000,30.000,99.371,0.629,0.588,0.000,1.843,1.843,0.000,0.000,0.000,0.107,0.043,0.000,20.504,78.279,303,14,7,0,14,14,0,0,0,5,2,0,74,229,93.519,4.321,2.160,0.000,4.321,4.321,0.000,0.000,0.000,1.543,0.617,0.000,22.840,70.679,6.111,3.284,14.957,1.861,3.424,6.281,15.799,1.846,3.490,6.300,16.301,3.531,6.344,16.498,0.677,1.088,4.499,0.400,0.613,3.212,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.070,3.647,2.130,4.149,15.739
53,2022_7_5,20:17:55,GRAINS,147,WHEAT,  7.0.30 ,Kin22_TX12D4896_14-19-2_Ap,,,11.700,270,46.609,Mixed,L/W,60.390,8.000,28.000,59.610,7.000,30.000,97.998,2.002,0.036,0.000,1.324,1.324,0.113,0.000,0.000,0.065,0.239,0.000,25.114,72.848,246,22,2,0,8,8,2,0,0,3,5,0,67,179,91.111,8.148,0.741,0.000,2.963,2.963,0.741,0.000,0.000,1.111,1.852,0.000,24.815,66.296,6.028,3.288,15.030,1.833,3.436,6.312,16.138,1.844,3.448,6.286,16.405,3.478,6.329,16.661,0.616,1.106,4.243,0.288,0.426,2.281,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.129,3.928,1.828,3.736,15.721
54,2022_7_5,20:19:20,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-191_14-19-3_Ap,,,10.200,294,37.762,Mixed,L/W,56.860,10.000,32.000,59.220,10.000,35.000,97.367,2.633,0.145,0.151,0.871,1.022,0.093,0.000,0.000,0.053,0.159,0.000,36.728,60.495,263,28,3,3,6,9,2,0,0,3,4,0,112,151,89.456,9.524,1.020,1.020,2.041,3.061,0.680,0.000,0.000,1.020,1.361,0.000,38.095,51.361,5.778,3.051,13.210,1.894,3.211,6.044,14.307,1.892,3.254,6.070,14.566,3.295,6.153,14.956,0.634,1.216,4.113,0.353,0.518,2.575,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.070,4.354,2.549,4.333,14.870
55,2022_7_5,20:21:19,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1993-33_14-19-4_Ap,,,9.700,289,36.049,Mixed,L/W,57.250,10.000,32.000,59.220,10.000,35.000,98.484,1.516,0.335,0.000,0.696,0.696,0.486,0.000,0.000,0.114,0.097,0.000,31.073,67.075,265,20,4,0,5,5,3,0,0,5,1,0,92,173,91.695,6.920,1.384,0.000,1.730,1.730,1.038,0.000,0.000,1.730,0.346,0.000,31.834,59.862,5.627,3.012,12.794,1.869,3.149,5.826,13.667,1.860,3.188,5.875,13.892,3.217,5.907,14.284,0.607,1.099,3.917,0.353,0.543,2.662,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.043,3.801,2.449,4.092,14.555
