id,p
S2B_195532046,0.03487597634673804
S2B_195927114,6.268706314371924e-14
S2B_198537297,0.0010902089852672587
S2B_198738316,0.004730282897670933
S2B_199463924,0.11593382448053384
S2B_202155891,0.0130649561102476
S2B_202189669,0.13532746258997325
S2B_207482294,0.0011418966829824027
S2B_207600116,0.004730282897670933
S2B_209247173,3.017532806908389e-4
S2B_210007073,7.734815065958589e-4
S2B_210007085,0.0013955806181675547
S2B_211876969,0.002552794336504248
S2B_212301400,1.38239195294173e-4
S2B_213558522,4.4716244620194326e-4
S2B_214126069,8.607070236501068e-7
S2B_214584867,2.1352055516161066e-6
S2B_215345066,1.3206482041874648e-6
S2B_229620296,9.55028868125716e-15
S2B_230285523,3.742892528100154e-14
S2B_231496020,0.03629875205393595
S2B_233735514,0.003210192579652113
S2B_233735553,0.6425360738818944
S2B_234639828,0.008365604962678479
S2B_235163627,0.01662572379977507
S2B_237159665,5.04160235496968e-16
S2B_240313420,0.541120588422332
S2B_243083779,0.7078813363680625
S2B_243707359,0.8687645462805822
S2B_245015318,0.7306251042798306
S2B_245172740,1.4662420603778107e-15
S2B_246171969,8.687231854659719e-8
S2B_247517791,5.369540187115552e-8
S2B_250263374,2.3764932737852805e-7
S2B_250520187,1.613252551955934e-17
S2B_254950567,0.008817134009069631
S2B_301162652,0.6557405607523068
S2B_310732753,5.369540187115501e-8
S2B_342276720,0.0018906765149098541
S2B_382085188,3.7120826521802045e-15
S2B_384320466,1.3061818189251273e-16
S2B_385191267,1.1700482496519742e-7
S2B_385191470,4.469785674588791e-16
S2B_386107699,0.01298020072212347
S2B_388189936,4.362012043585256e-15
S2B_393187837,8.714463869118108e-15
S2B_395733466,2.277214159168791e-8
S2B_398394925,2.925487775904319e-14
S2B_405286142,3.755858743964111e-15
S2B_406454090,1.1517487749593163e-15
S2B_409664093,1.0750827632028972e-15
S2B_412180455,5.475331997096133e-7
S2B_412275117,1.6153563831762e-14
S2B_415357449,1.0487732438156979e-13
S2B_417498157,2.9751803754593264e-15
S2B_421708152,5.883922311577943e-15
S2B_422190984,2.96871805110938e-16
S2B_425439413,7.384366034000803e-17
S2B_427069078,5.691887552385237e-16
S2B_436026292,0.005828448777028845
S2B_436242777,4.220644960353268e-14
S2B_437379885,1.3739457631160466e-14
S2B_438719585,7.123795842027738e-17
S2B_441871031,2.3828773478396758e-14
S2B_445496874,1.5932116423453726e-15
S2B_447741164,1.0702737162878616e-15
S2B_453631494,1.6289618714687774e-14
S2B_454740810,0.7157886412687425
S2B_455468417,4.4481137861710715e-14
S2B_456017173,2.581589249382067e-14
S2B_456976688,4.054672779869286e-14
S2B_457675113,5.8769289127762e-14
S2B_462729211,1.036094388275478e-14
S2B_468701436,1.114512895462497e-14
S2B_475753573,3.9277415555832623e-16
S2B_476719458,6.414873027192499e-15
S2B_477570167,4.026854833348407e-14
S2B_490899612,1.9860994379062596e-7
S2B_510903061,5.664934956799853e-13
S2B_513702381,1.4120776363190552e-14
S2B_523522385,4.6294293112167985e-4
S2B_529593182,8.057648563928224e-14
S2B_529593256,7.57806840898508e-4
S2B_532487131,2.3429131351148993e-4
S2B_532508928,0.02189581442489339
S2B_533539475,1.812734744641097e-4
S2B_539648391,1.417010521358185e-4
S2B_540704552,2.64428563152255e-4
S2B_547093876,3.191380462499905e-15
S2B_547429774,1.0353991454108995e-16
S2B_549651482,3.6452040524353895e-5
S2B_549722343,2.548991947641268e-15
S2B_550971936,0.15809708798095193
S2B_553978039,0.04495717637053401
S2B_559194038,2.7007093337064115e-14
S2B_560269504,3.1161659773139435e-15
S2B_563184715,2.801686571685192e-15
S2B_564436744,0.021191215941410633
S2B_564816352,0.06691925154070173
S2B_565068485,1.0429970210191152e-13
S2B_568244886,1.977713124542245e-9
S2B_569113015,2.8321068551394557e-8
S2B_572308275,0.13748228529104645
S2B_572557522,1.5016196381292262e-15
S2B_572593504,0.0030591195134269666
S2B_573669510,9.648738819337075e-16
S2B_574689023,4.4883822943155994e-15
S2B_575141125,0.013181170124091228
S2B_576045500,1.119248617586146e-10
S2B_578587037,0.003973563244636278
S2B_579992341,0.0022371093835420112
S2B_581355759,0.0034904076807294876
S2B_584120704,0.0052039713743178
S2B_586908129,1.1802027582093551e-11
S2B_587248224,0.004733631456623878
S2B_587717101,8.626272273089574e-12
S2B_588146948,0.005822736331184638
S2B_588147109,5.797900052872184e-12
S2B_588736139,1.0920716971579114e-5
S2B_588874059,0.0037761033489626507
S2B_589879943,9.885276673145185e-11
S2B_590925346,1.3069183495304009e-5
S2B_592153353,2.3225581353191653e-6
S2B_593640040,0.0026826615452392112
S2B_594176349,0.08620846532847244
S2B_594848254,0.10999904635942745
S2B_595128183,0.145097054594579
S2B_595577342,0.07408114477681821
S2B_596658977,0.12302659141554202
S2B_597000415,0.00260626667683199
S2B_599853348,9.599930051875303e-13
S2B_600440723,1.7696747856788388e-4
S2B_600440733,2.7873671014846436e-4
S2B_601904938,5.373623101255037e-12
S2B_601905043,6.705049402841576e-12
S2B_603665501,0.7770636146388566
S2B_603919709,0.8172032327845785
S2B_605043794,0.05829345264159709
S2B_605378327,0.2417044037717531
S2B_606484595,0.2417044037717531
S2B_607549463,0.2417044037717531
S2B_608803950,0.7770636146388592
S2B_610111751,3.2413886972440003e-10
S2B_612673903,2.5459038797257414e-10
S2B_612688232,0.2417044037717531
S2B_613901691,0.2417044037717531
S2B_614237274,0.2417044037717531
S2B_616486952,0.2417044037717531
S2B_616934946,0.2417044037717531
S2B_617875991,0.2417044037717531
S2B_619756164,0.2417044037717531
S2B_619961063,0.07028405711123129
S2B_620232294,0.9746952837216925
S2B_624361879,0.20788684674340882
S2B_632042533,9.516587313950344e-7
S2B_632449848,0.2417044037717531
S2B_632566069,1.4123319535512443e-10
S2B_634409092,4.564920455439502e-7
S2B_634409101,2.4623494017894455e-8
S2B_635781149,0.400547726410005
S2B_636564125,9.84249854462422e-8
S2B_636564138,0.6635560059237426
S2B_636564192,5.55779470292944e-7
S2B_638231000,0.5400945664225456
S2B_640489655,9.215528014903191e-10
S2B_641659185,0.2417044037717531
S2B_642534505,2.0280266298204542e-11
S2B_642790432,1.2715802838586943e-11
S2B_644162838,4.5842731757719923e-11
S2B_644162841,0.2417044037717531
S2B_644162845,8.70504671925375e-11
S2B_646970949,8.222477452552703e-16
S2B_651679798,0.03012579914349664
S2B_651679804,1.335899826694846e-12
S2B_651932447,9.923694930214516e-13
S2B_653592613,1.7675435312757094e-15
S2B_653620588,3.841254816898692e-9
S2B_653624751,9.13230541134462e-14
S2B_653748284,1.4598269486191582e-8
S2B_653788537,0.11593382448053119
S2B_654434955,6.55423668172095e-12
S2B_655306260,8.379652012542207e-12
S2B_655597674,2.1234965671263414e-10
S2B_655629455,1.8121110247179524e-12
S2B_657655801,8.630812035752953e-7
S2B_657784388,0.4610020013074211
S2B_658617317,0.31254568190048665
S2B_661452624,0.2417044037717531
S2B_661452850,0.43392165321575704
S2B_662556861,0.02989701109147162
S2B_662556866,0.2417044037717531
S2B_662556874,2.2008915105794352e-11
S2B_664127044,2.6888418772468405e-8
S2B_664208842,4.144704169785296e-11
S2B_666185934,0.24114667144710492
S2B_666479256,0.20859032774782424
S2B_667235187,1.4637387591096258e-14
S2B_667235209,0.29938840877362904
S2B_667274288,0.4188155594631976
S2B_667801756,3.0879259416375613e-16
S2B_667801784,0.32397429502858077
S2B_668180906,0.27546768555878
S2B_668683585,0.2745596404510408
S2B_669226300,0.2096153368687489
S2B_670596394,0.003038014724553907
S2B_670596413,0.018087977436581845
S2B_670852985,0.037643389729285194
S2B_673093904,0.19824314922524577
S2B_673234387,0.01923236856609439
S2B_673720099,0.17899813636268774
S2B_675714722,0.23717635441196466
S2B_677205387,0.13987014955936283
S2B_677964035,0.13829591142980951
S2B_678616703,0.10149867305587695
S2B_679703188,0.11532894807961945
S2B_680321151,0.15368023894966093
S2B_680572067,0.06827535850169572
S2B_682742998,3.7237008598328575e-7
S2B_683045537,0.08742961670063241
S2B_683166549,4.043170098667446e-9
S2B_683749726,6.956413726826433e-7
S2B_683749773,6.956413726826433e-7
S2B_687334185,3.633707591343249e-6
S2B_688378433,5.325692421118265e-7
S2B_688378438,5.325692421118265e-7
S2B_688460453,0.24170440377174995
S2B_688468315,3.154320683319666e-10
S2B_689481137,1.177584579782706e-6
S2B_689481150,1.177584579782706e-6
S2B_689776769,0.0874296167006276
S2B_690936220,2.7563960030236394e-6
S2B_690967191,2.4147990152770004e-5
S2B_690968260,1.3508241078749734e-9
S2B_690972948,2.90458570376547e-10
S2B_691527865,0.005165749446217493
S2B_693094431,0.055458349023654326
S2B_696683819,0.41812851679120977
S2B_697516428,0.3362469885038696
S2B_697995671,0.08942696306798692
S2B_698968528,0.298011742933938
S2B_700411147,1.0722637438880894e-4
S2B_701485144,9.251420630099422e-10
S2B_703052201,0.5240221913052641
S2B_703052213,0.004937592886880292
S2B_703712740,0.00929253146133255
S2B_703819111,0.5069492181116819
S2B_704116835,8.727014722667952e-10
S2B_704116883,3.7378087596882055e-13
S2B_704429565,1.0093494025731362e-8
S2B_704753649,4.827307261112415e-5
S2B_705328912,1.2093815699371817e-8
S2B_706567148,5.617272142984368e-5
S2B_708396476,1.3712709703139699e-7
S2B_708862930,9.319752484804638e-4
S2B_710556098,6.586406225058731e-15
S2B_712024207,4.048744249320894e-6
S2B_712616566,1.0897296609273773e-7
S2B_712959062,7.630342791102681e-8
S2B_713939527,1.2620862202098502e-6
S2B_714502948,1.5308825541747483e-7
S2B_714778646,2.3530045209907611e-7
S2B_715951743,2.5102981066239754e-7
S2B_716290118,3.6005477181371596e-7
S2B_717098428,0.8200555942768808
S2B_717127236,6.05995119262076e-4
S2B_717229729,0.013597590306929296
S2B_717237729,0.7569815351360002
S2B_717771367,3.484427104094352e-4
S2B_717771376,2.796089995964793e-9
S2B_718154266,2.560820309715147e-7
S2B_720580287,5.5454573509414994e-8
S2B_721276974,0.9460078045231555
S2B_721294843,2.710103756190687e-7
S2B_722327895,0.008537127657436255
S2B_722631210,0.819645649476487
S2B_724734791,3.3961574008375213e-4
S2B_725960832,8.487749589062628e-4
S2B_727221647,4.4899309370130785e-4
S2B_728197427,0.001656696526567247
S2B_728198526,0.7210609045308802
S2B_728269740,0.0014241113387636923
S2B_728953083,4.7695322569574715e-4
S2B_729524724,0.0010570308023560454
S2B_729527735,2.8123048757937464e-5
S2B_729955309,6.445328659069734e-7
S2B_730302035,4.956799637423742e-7
S2B_730646250,7.847570789835428e-4
S2B_731343489,2.477140385396098e-7
S2B_731476113,5.37850398242318e-4
S2B_731717811,0.023116895514875016
S2B_731898305,0.0010295624229404398
S2B_732057080,7.432089357165299e-7
S2B_732350804,2.193865166228206e-6
S2B_733077331,1.2127478604664126e-7
S2B_733714192,0.14526537752770968
S2B_733722358,3.239393392198962e-7
S2B_734058030,5.13147680487189e-15
S2B_734339241,4.470991796458236e-8
S2B_735950474,3.2473898110843253e-15
S2B_737047467,6.207549663694856e-16
S2B_737935855,6.680183359945827e-15
S2B_739367414,3.14552481305584e-15
S2B_740321406,4.380383553908461e-15
S2B_740731969,3.9521854599495894e-8
S2B_741448084,3.561033591168191e-13
S2B_741475998,1.0476657209422875e-7
S2B_742385408,0.4596330309713057
S2B_742459832,5.216806032861653e-15
S2B_743320842,0.2417044037717531
S2B_744869746,2.5128451164970296e-13
S2B_745330681,0.12734485462040718
S2B_747238731,8.627457775636647e-8
S2B_748521756,1.3338626754579385e-5
S2B_748703483,2.0008404135909871e-7
S2B_748972945,0.09884356114834339
S2B_748972999,2.3024456364227132e-11
S2B_749888377,4.423563679869452e-10
S2B_749888416,3.0309326664883715e-9
S2B_751586236,7.967839631684708e-10
S2B_752395186,7.360204064041089e-4
S2B_752395198,2.39736536178135e-10
S2B_752395246,5.511456652981116e-4
S2B_753799091,0.0027847740486861955
S2B_756703844,0.039127487733723994
S2B_758922459,0.08660739152503535
S2B_759274298,0.06091240168330497
S2B_759764802,4.0179275961123176e-16
S2B_759764811,2.367157663125902e-11
S2B_760015905,0.09118852852430133
S2B_760015935,0.08676754349386404
S2B_760862876,0.07892777404566592
S2B_761992437,0.1029707539614734
S2B_762520193,0.5267224893075371
S2B_762805601,0.2738959067465991
S2B_763449404,0.2052934483739407
S2B_763820677,0.15573309323100748
S2B_764073725,0.26476885718097576
S2B_765454910,2.817735349026772e-17
S2B_765567591,5.584207114561618e-9
S2B_767127781,1.3553104311437009e-9
S2B_767405999,9.130226966588229e-9
S2B_767775189,1.2152767568595757e-8
S2B_768054624,1.3374648889230532e-9
S2B_768567159,4.647709933462389e-9
S2B_769051092,1.0616992125597093e-8
S2B_769051134,0.6449067575175196
S2B_769944687,3.04219168994556e-8
S2B_770023912,0.0020258044935029342
S2B_770023929,4.2286806798184666e-9
S2B_771049296,4.204053176689222e-10
S2B_771414440,0.0020352527205319795
S2B_771415785,7.862800864905741e-9
S2B_771415801,0.003876484654356327
S2B_772835589,8.045081668358345e-5
S2B_774488882,0.038627088998725426
S2B_774488896,8.486909340202658e-9
S2B_774693459,4.5384904186033056e-4
S2B_775745481,0.3884164672338394
S2B_776279300,0.38365204421157895
S2B_776279397,0.24170440377172622
S2B_776302571,0.03826127743265912
S2B_776529927,0.24847525354468508
S2B_776529932,0.24170440377172622
S2B_776529944,0.006460135039753269
S2B_777526657,0.33059000510806835
S2B_778462150,0.28958923600942305
S2B_778849335,0.26929121678279677
S2B_779313716,0.2920316229987224
S2B_779857432,0.4019907563046773
S2B_779863000,0.19876677400428897
S2B_780670964,0.273618798531491
S2B_781579529,0.528876890157969
S2B_783443386,0.2831170570750064
S2B_784706234,0.33678948007509146
S2B_785188919,0.001878228048157069
S2B_785290378,0.458805848134618
S2B_785879165,0.006172995699182926
S2B_785879182,0.10447266210513778
S2B_785879188,0.5288768901579644
S2B_787533001,0.24170440377172622
S2B_787533163,0.004976893463800868
S2B_787533194,0.24170440377172622
S2B_789559825,8.050262365263274e-6
S2B_789559831,0.33713709540109327
S2B_789672612,3.0514844236391924e-4
S2B_789672652,0.24170440377172622
S2B_793177480,0.05099211516833871
S2B_793177512,0.05099211516833871
S2B_793412194,0.23176763794330396
S2B_794049557,0.005763018687053747
S2B_794621889,0.008364536920519331
S2B_794637592,0.24170440377173258
S2B_794637641,0.006928904196869894
S2B_794637659,0.007929635910312875
S2B_794653800,4.7396063284884014e-8
S2B_795027158,0.004156279154202994
S2B_795063584,0.005563527515394283
S2B_795063599,1.1258888962191949e-5
S2B_795063620,0.007244651643472837
S2B_795063840,0.07845643284674639
S2B_795302376,0.003006304010608648
S2B_795302382,0.24170440377173258
S2B_795302429,0.002381334900631643
S2B_796029588,0.004127964227797547
S2B_796343571,0.004670065559674048
S2B_796735951,0.24170440377173258
S2B_796735960,0.0020462955351677322
S2B_796741257,0.0025350555431371603
S2B_797336919,0.0015993047625483786
S2B_797465027,0.007835639432530359
S2B_799255074,6.152653573719839e-4
S2B_800119557,4.117340602188124e-4
S2B_800730006,2.813625884437973e-4
S2B_800780271,0.005802714920107319
S2D_2593143,6.268706314371992e-14
S2D_2614460,2.22596717522571e-11
S2D_4031677,3.366647202209563e-5
S2D_4031678,9.741011192207766e-5
S2D_9160312,9.908003633304053e-6
S2D_9258187,9.236751545725914e-4
S2D_9564010,1.1429935188259217e-4
S2D_9905362,0.03933902367024156
S2D_9921979,7.090114845710827e-9
S2D_9922017,4.0288231439024775e-4
S2D_9928132,0.0012349156160884097
S2D_10201923,0.032210345602441924
S2D_10724964,0.192560359393847
S2D_10751073,0.05114095174849983
S2D_11043593,0.05081229376249946
S2D_11393674,5.5248381238427054e-8
S2D_11609255,1.778602682412812e-4
S2D_12377215,1.7786026824128087e-4
S2D_12791638,0.005181836899774576
S2D_13200824,0.24309745440128325
S2D_13600788,0.13938420172699117
S2D_13654777,1.8340803682380706e-6
S2D_13851757,0.15292145306406404
S2D_14393519,1.3897088009939108e-9
S2D_14744739,6.783761059367718e-11
S2D_14897989,3.3257572664618267e-9
S2D_15937181,5.191885153081778e-9
S2D_15967431,1.109257381383604e-17
S2D_16489553,1.8299116963851758e-16
S2D_16498680,1.0042018438525124e-8
S2D_16910731,0.04307382995047624
S2D_17164152,2.263019138882194e-7
S2D_17457432,1.70111225333538e-5
S2D_18166508,1.023834399809968e-9
S2D_18184490,1.4008222827008358e-17
S2D_18184616,0.2754155316720018
S2D_18770424,0.008190609258480445
S2D_19042855,0.36816809810038365
S2D_19242959,0.003987927185229294
S2D_19580182,3.7901947118938204e-18
S2D_19580858,0.002409851150358546
S2D_20182187,3.7901947118884024e-18
S2D_20691394,5.901635887217065e-18
S2D_21002511,0.9211147054772241
S2D_21535436,0.7751153407413531
S2D_21825683,0.8500891444413958
S2D_22275583,0.5486981692970657
S2D_27536471,0.7750777783818411
S2D_27970037,0.9311453907795382
S2D_29322309,6.044061966487642e-6
S2D_29623721,4.136372389964203e-6
S2D_29715360,6.524512447106547e-6
S2D_30327703,1.0503648934571275e-6
S2D_32479315,1.0380522574294586e-10
S2D_52069520,2.6643648243542115e-6
S2D_57824943,9.54888801972629e-6
S2D_58145168,1.615177183159356e-5
S2D_62615629,7.452815513015861e-14
S2D_63536732,1.6983300324980826e-16
S2D_64731945,1.2053611901075301e-15
S2D_65696301,8.856385033006094e-16
S2D_66144097,1.3037623240655673e-15
S2D_66819974,1.2463407631071202e-14
S2D_67199299,3.3025356259700443e-15
S2D_68734015,4.378363278000615e-15
S2D_69242948,1.482058672594362e-14
S2D_69502623,2.1917492317180412e-14
S2D_69509076,0.0024971714772755917
S2D_70507272,3.543103157730626e-14
S2D_71764015,4.305185959224441e-15
S2D_72214707,1.2630864153258272e-5
S2D_73213038,8.992133471258474e-14
S2D_74929560,1.2512878986976906e-14
S2D_75252892,3.809123395097431e-16
S2D_75626682,2.700612207274125e-14
S2D_76530008,3.654165934528234e-16
S2D_76794667,8.740367681163905e-15
S2D_77122291,5.271835741528871e-10
S2D_78502096,3.46976995360357e-14
S2D_79085990,1.78119821295563e-14
S2D_79278890,9.849958983760293e-7
S2D_79278942,0.24120363148000998
S2D_79552913,3.914023213886304e-6
S2D_80041990,4.162338695173069e-9
S2D_80219965,2.646223638324577e-14
S2D_81008480,2.2432726074339044e-12
S2D_82861663,1.124462357345559e-4
S2D_83138652,1.6461770097707665e-13
S2D_83540214,4.0474856108313044e-14
S2D_91354987,0.5611386472797695
S2D_115941367,0.04698563213622065
S2D_117123437,1.6371063732123403e-4
S2D_127259027,0.05545834902365195
S2D_150625354,2.0280927378027702e-5
S2D_200925003,0.6644061632291707
S2D_215596214,0.3436431126188755
S2D_357703428,0.43955272540344026
S2D_370053838,0.47825810268671864
S2D_412117602,0.40505341391634686
S2D_412254477,0.06394224149811772
S2D_413774606,0.1689874181029976
S2D_427910456,9.499356655608868e-7
S2D_442052650,7.982333353564608e-17
S2D_459517523,0.8706629543716812
S2D_461539295,0.8068965988052806
S2D_473987811,1.1999194104236933e-6
S2D_476346563,0.04102514724509222
S2D_526927997,4.824741528478192e-7
S2D_535564850,0.012292093295005866
S2D_544847028,1.1125085601287464e-7
S2D_546429967,0.002936523323280821
S2D_555805070,4.382428335212072e-15
S2D_556333501,1.5055414245757547e-6
S2D_566838324,3.0466506847198866e-14
S2D_566842732,9.751976287274463e-6
S2D_566846074,0.04561632043788876
S2D_567781603,0.06686790697058942
S2D_568358300,0.02590702792512403
S2D_570137836,5.337816172108324e-13
S2D_572256847,1.8399073986347875e-9
S2D_572257428,0.1196247285932714
S2D_572734692,1.533836619130902e-9
S2D_573951861,3.99131898759348e-13
S2D_574118893,8.292677932742457e-11
S2D_574470577,2.9489489833346994e-15
S2D_574820277,2.3796095205680296e-10
S2D_575705540,2.9861561144178427e-10
S2D_575764229,6.2701999690682725e-15
S2D_577077229,1.341192241243768e-4
S2D_577134612,2.0323326218624103e-14
S2D_577305754,7.137298933568191e-10
S2D_577550134,0.004073905057577535
S2D_578887214,0.0034967813083292927
S2D_579060423,8.766662228624732e-5
S2D_579060491,3.684019027415321e-10
S2D_579394852,3.086645144167698e-11
S2D_579516530,2.0523020539033663e-5
S2D_579995750,0.10141748047710289
S2D_580006027,0.005411541591972019
S2D_580257481,0.006771066412260057
S2D_584545576,0.0067710664122601055
S2D_585676594,0.027464825801386736
S2D_587006091,0.01087699831105395
S2D_589071006,3.015202641885618e-4
S2D_589632415,1.4494073737035822e-4
S2D_589755555,0.5571501713444574
S2D_594832989,8.418655534869761e-9
S2D_596912105,1.4703312560316578e-10
S2D_597825782,6.72911152735244e-12
S2D_597851650,0.0013217132516777014
S2D_598714880,1.6204972048610982e-10
S2D_598716555,2.564772443492815e-9
S2D_598851772,6.223838039480568e-10
S2D_599893656,3.615053845043746e-10
S2D_600322641,2.394194310224873e-10
S2D_600979547,9.02905886757873e-11
S2D_601256942,4.804729098283551e-10
S2D_601405549,5.1540791274545544e-9
S2D_601604665,1.3308181575517127e-10
S2D_601966610,1.4703312560316306e-10
S2D_602734684,1.198973036783152e-9
S2D_603542687,8.318164430136503e-10
S2D_603890573,2.8552598220152074e-6
S2D_605914122,2.302958421028825e-7
S2D_606732012,1.444155120299037e-7
S2D_607276368,1.1689802232727998e-6
S2D_607965335,3.274656838598712e-10
S2D_609493868,1.444155120299037e-7
S2D_610403372,4.7078448469210516e-4
S2D_611226987,3.661124478087984e-7
S2D_612289657,4.1626476272471314e-7
S2D_612367305,3.862965727914555e-8
S2D_613018748,0.003452659711995288
S2D_613018831,3.6850152473909926e-7
S2D_613127673,3.720584505035332e-8
S2D_619444428,0.16942854143089342
S2D_619541354,1.4981866100055287e-17
S2D_620541571,0.00820963724086322
S2D_620582835,6.707709442645762e-8
S2D_624860370,1.2634840370716945e-4
S2D_626713576,0.005060962480131863
S2D_627351185,0.003624854941828762
S2D_629509299,0.516156579678899
S2D_630622904,0.09341951515805647
S2D_631282719,0.003001158715000837
S2D_633390425,0.0031745014264158516
S2D_637425587,8.604607564108278e-13
S2D_640213613,0.031049889052723576
S2D_644521501,0.013655765338238939
S2D_645313018,0.008749906330042335
S2D_647277192,0.08305681824188602
S2D_649780094,0.24170440377172622
S2D_649880463,0.391274398506693
S2D_650031976,0.24170440377172622
S2D_651278056,0.17983963322490262
S3A_79431,0.0096070942865503
S3A_97605,3.19536327482168e-5
S3A_224609,7.612529452930805e-9
S3A_1286136,0.017060456633510756
S3A_1286721,4.6052899380718994e-5
S3A_1290596,0.0016404123324314636
S3A_1395864,0.010953704679773092
S3A_6788415,0.015017122050548868
S3A_7256546,1.0262662783905464e-5
S3A_7902521,0.025949575625784455
S3A_8259642,0.0994144961657944
S3A_8593350,0.017297403553196953
S3A_8840662,0.04654528376351043
S3A_8999313,0.20998550999127238
S3A_9027685,5.245085992111113e-5
S3A_9437164,0.24584059668611782
S3A_11819561,1.103023143830368e-13
S3A_11819619,2.9863670907897238e-9
S3A_11898914,8.857982474624895e-6
S3A_12287307,1.3116104325059612e-5
S3A_12487841,0.018553211711237784
S3A_12921895,0.021604639332128726
S3A_13261819,0.24170440377173258
S3A_13261822,0.08547627981590859
S3A_13517397,0.0720153910912291
S3A_13520324,3.8204787384024607e-8
S3A_13823336,2.2489682092833775e-8
S3A_13957072,0.24170440377173258
S3A_15449284,5.317280511918127e-8
S3A_15462580,2.0056864364060897e-6
S3A_15784205,0.6240162400372009
S3A_16424307,1.4982408282366636e-11
S3A_19301092,0.850062106007136
S3A_19493996,3.33097377232152e-4
S3A_19494008,0.0037138156516371024
S3A_19895298,4.2050757307920755e-4
S3A_20359693,3.0713562192730243e-23
S3A_20951817,5.6687163666692776e-24
S3A_21265218,8.602356227751985e-23
S3A_21657467,6.759208552804806e-24
S3A_22200346,4.491527901170288e-18
S3A_22505423,2.2566029413382811e-7
S3A_23227306,1.335952512237323e-6
S3A_23227362,1.87642220242083e-12
S3A_23394072,2.1141741468031456e-25
S3A_23651474,2.3593251182280923e-22
S3A_24511329,1.2008008287729306e-21
S3A_24787575,2.589761685456697e-10
S3A_24787623,0.012234777442326837
S3A_24993876,0.14680257124846413
S3A_25047102,0.11083525450710108
S3A_25049769,3.607876151599012e-11
S3A_25373823,0.006938488831013272
S3A_25896725,1.600696349395178e-9
S3A_25897502,6.009851707770512e-13
S3A_25922366,0.09898956797650166
S3A_26231960,0.014402260768697064
S3A_26263459,0.008759228683999271
S3A_27286776,5.739932578331642e-13
S3A_27764494,0.05545834902365233
S3A_36658644,0.24170440377174607
S3A_36662369,0.0034222551484346113
S3A_36678573,0.09164916583024241
S3A_36940914,0.007868785337603584
S3A_36940933,0.05081022379129851
S3A_37231855,0.24170440377174607
S3A_37310660,0.0024702886525238693
S3A_38114143,0.006284163962516255
S3A_39587875,0.739779017102455
S3A_41122269,5.851338001690607e-13
S3A_41376401,1.390721937955969e-13
S3A_44447732,7.429150724913776e-5
S3A_45088175,0.0018369542319331598
S3A_45937421,0.007155414679467701
S3A_46583043,0.004359042367909542
S3A_47492136,0.24170440377174607
S3A_47816091,0.24170440377174607
S3A_49316398,0.7770636146389029
S3A_49818373,0.24170440377174607
S3A_50891401,0.24170440377174607
S3A_51543269,0.001389330378349369
S3A_52350892,4.1720881612295087e-4
S3A_53257252,0.0013962354638689747
S3A_53554975,0.8658653030668401
S3A_53828528,0.7396717019849863
S3A_54656349,0.07430015874478874
S3A_54932535,7.776116063899847e-6
S3A_55486363,1.737363511285888e-6
S3A_56156607,0.003841732391609411
S3A_56775099,0.002108157474873314
S3A_58949117,1.2433565361246336e-4
S3A_59429683,3.83970020474678e-4
S3A_61240295,0.28309210211085795
S3A_67348475,3.4333542785979337e-6
S3A_68283065,3.683969177018748e-6
S3A_68537928,1.2088697156910397e-6
S3A_69130629,0.26128571241091453
S3A_70729663,0.9084869346328719
S3A_71777176,0.7039934206422002
S3A_73513370,0.9092742826440077
S3A_76337389,0.7797398354366285
S3A_83774441,5.316613408676816e-4
S3A_97477102,7.647506211583249e-6
S3A_118353243,0.012594703167729315
S3A_127788278,0.2773366917070176
S3A_128102805,1.1578580166781617e-4
S3A_135524011,3.167366548778469e-5
S3A_140060414,4.995548947466479e-5
S3A_141550691,2.6516562301958713e-5
S3A_143491853,4.2621434573077736e-5
S3A_156126717,0.35973469391532886
S3A_156882114,0.2699550901770093
S3A_256917448,0.04754185463672523
S3A_301203312,1.3907219379566395e-13
S3A_478166110,2.8274050653227004e-7
S3A_479474139,0.03510833497095939
S3A_479987026,4.63357477804071e-9
S3A_481523863,0.03412014967837335
S3A_482400332,1.1259736422573582e-7
S3A_483743430,1.2555555742879085e-6
S3A_484722949,6.486129270944002e-4
S3A_485014343,7.409190422812782e-4
S3A_485677750,0.001697595305070769
S3A_489195382,9.703081121712917e-8
S3A_489311816,8.24561163328523e-14
S3A_489566961,8.613304177055595e-13
S3A_490149720,1.23409971332807e-7
S3A_496620463,1.333602390503315e-6
S3A_496984493,1.2535554086636478e-7
S3A_501789526,2.0830167137142403e-7
S3A_510681430,1.2805060524946527e-8
S3A_510840868,1.930325240956236e-5
S3A_511594570,1.5721075491236327e-5
S3A_512321079,3.5507448009647337e-9
S3A_512325376,5.679944191716726e-7
S3A_514105764,1.7475728596349714e-5
S3A_515280601,4.677375870766145e-6
S3A_515735536,2.6922646334167592e-8
S3A_516238976,4.643261787174443e-6
S3A_516789450,0.18180855023057235
S3A_516793673,1.1368501431749418e-5
S3A_517095339,9.684356290630026e-9
S3A_517668113,2.1637007513511305e-8
S3A_518907688,2.1637007513511305e-8
S3A_521594666,0.09356303600479822
S3A_522276760,2.8884337958716374e-5
S3A_523159241,1.837398211423691e-8
S3A_525194014,0.08097189041716181
S3A_525879700,1.7319946292882157e-9
S3A_527839668,1.0527843886874174e-5
S3A_528591944,3.4692014176545885e-6
S3A_530442322,1.6961356002245532e-4
